trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_buy_probability,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return
2026-03-11,"DGW,GEE,ANV,FRT,VHM",5,0.01729743036904956,-0.004966570615465899,0.41691938042640686,0.004,0.01329743036904956,-0.460285996724629,-0.6942683243805813,-0.40966318961088344
2026-03-12,"VCG,NVL,SHS,GEE,DGW",5,0.032760598919596796,-0.006194316706973318,0.4173484444618225,0.004,0.028760598919596796,-0.4426046427320347,-0.685475298281075,-0.41331992277821805
2026-03-13,"NVL,DGW,FCN,SHS,DHB",5,0.011675899476358942,-0.016709501814781896,0.4315338730812073,0.004,0.007675899476358942,-0.4360965505719847,-0.6830610382878486,-0.42312305459325183
2026-03-16,"NVL,OIL,VCK,VCC,ELC",5,-0.08006622788371458,-0.05073465395432658,0.4341486096382141,0.004,-0.08406622788371458,-0.48124617265830083,-0.7097049012683703,-0.4523907067926921
2026-03-17,"OIL,ONE,VCK,DRI,VOS",5,-0.08494507490004695,-0.037848468413693874,0.4263920783996582,0.004,-0.08894507490004695,-0.5253117553765275,-0.7355252205681715,-0.4731168798296941
2026-03-18,"GEE,FCN,PVT,DGC,VDS",5,-0.06540626898201951,-0.014741012939149322,0.3889668583869934,0.004,-0.06940626898201951,-0.556359342386973,-0.7538814282483773,-0.4808836707215439
2026-03-19,"NVL,OIL,VOS,DGC,ELC",5,-0.05557207003650353,-0.009729315495567348,0.41942352056503296,0.004,-0.05957207003650353,-0.5810133720828847,-0.7685432210420492,-0.48593431726799485
2026-03-20,"VOS,NVL,OIL,PVT,DGC",5,-0.011135417363465017,0.01746986068636427,0.439431756734848,0.004,-0.015135417363465017,-0.5856789630544526,-0.772046415993181,-0.476953661407026
2026-03-23,"OIL,VOS,NVL,PVT,SHS",5,0.07176303043331522,0.04672192942044895,0.4476173520088196,0.004,0.06776303043331522,-0.5559460298709665,-0.7565995903427437,-0.4525159272916609
2026-03-24,"OIL,VOS,DGC,DRI,CSV",5,0.008404424926562326,0.029231942822250022,0.43847227096557617,0.004,0.004404424926562326,-0.5522140116156752,-0.7555275515113138,-0.43651190418215813
2026-03-25,"OIL,DGC,VOS,CSV,ACV",5,-0.01066382111938724,0.011861116164676914,0.4381384253501892,0.004,-0.01466382111938724,-0.5569891212955737,-0.7591124517645705,-0.42982830642025016
2026-03-26,"DGC,OIL,VOS,NVL,FCN",5,0.0009536869856039409,0.010749154131109582,0.4340483546257019,0.004,-0.003046313014396059,-0.5565666275860723,-0.7598462706377661,-0.4236994430047657
2026-03-27,"VOS,OIL,SHS,DGC,ACV",5,0.004209588037550049,-0.012122072499328444,0.42712101340293884,0.004,0.00020958803755004914,-0.5546999557661081,-0.7597959372889187,-0.4306854001380652
2026-03-30,"DGC,VOS,OIL,GEE,PVT",5,-0.006111272659981104,-0.015588340874992796,0.4367769658565521,0.004,-0.010111272659981104,-0.5574213057519231,-0.7622247060610257,-0.4395600701858232
2026-03-31,"GEE,DGC,VVS,VOS,PVT",5,-0.020672473152403593,-0.017951844068107035,0.4389584958553314,0.004,-0.024672473152403594,-0.5665705019265923,-0.7680912106170399,-0.4496210004153881
2026-04-01,"DGC,OIL,DRI,VOS,FCN",5,0.016246178730970763,0.007318596187055111,0.42459869384765625,0.004,0.012246178730970763,-0.5595289288336167,-0.7652512141329731,-0.44559299876759295
2026-04-02,"DGC,DRI,VHM,ANV,FCN",5,0.03590190507483566,0.008000650350256325,0.41380029916763306,0.004,0.03190190507483566,-0.54371517824839,-0.7577622806498103,-0.44115738219899836
2026-04-03,"DGC,DRI,OIL,SHS,VDS",5,0.021089888153131862,0.026877926489866914,0.40557438135147095,0.004,0.017089888153131862,-0.5340921823916769,-0.7536224651196458,-0.42613685139833823
2026-04-06,"SHS,VDS",2,0.07224880382775112,0.04413756601271868,0.3763273358345032,0.004,0.06824880382775111,-0.5004308998754775,-0.7368074930740316,-0.40080792879466576
2026-04-07,"DGC,PVT,DCL",3,-0.0346664855717271,0.041420565448354284,0.37268421053886414,0.004,-0.0386664855717271,-0.5177492048770249,-0.7469842223456713,-0.3759890543931702
2026-04-08,"NVL,GEE,VDS,SHS,VHM",5,0.029952489772221823,0.00280310337947653,0.417388379573822,0.004,0.025952489772221823,-0.5033045928684582,-0.7404178329638865,-0.3742398872027094
2026-04-09,"NVL,DGC,PVT",3,0.010375016584031024,-0.0006920049140633261,0.38698360323905945,0.004,0.006375016584031024,-0.4981513697822564,-0.7387629923441126,-0.3746729162757899
2026-04-10,"DCL,OIL,VVS,SHS,GEE",5,-0.006035000468643914,-0.0007047359153897547,0.4006590247154236,0.004,-0.010035000468643914,-0.5011800265008088,-0.7413845058383666,-0.37511360673055627
2026-04-13,"DCL,NVL,OIL,DGC,PC1",5,-0.0364906355218481,0.003909322922715977,0.39616626501083374,0.004,-0.0404906355218481,-0.5193822843447857,-0.7518560115527679,-0.3726707240292547
2026-04-14,"DCL,OIL,NVL,VVS,DGC",5,0.01548777813595279,-0.00444318198798622,0.39986565709114075,0.004,0.01148777813595279,-0.5119385837965093,-0.7490053884677157,-0.3754580621687844
2026-04-15,"DCL,OIL,NVL,SHS,DGC",5,0.002441871418991215,-0.005272955223656787,0.4145418703556061,0.004,-0.0015581285810087851,-0.5107468005735696,-0.7493964703456233,-0.3787512438422642
2026-04-16,"DCL,OIL,DGC,NVL",4,0.024947274504521916,-0.006301525403532452,0.42521655559539795,0.004,0.020947274504521916,-0.4985412667052628,-0.744147009418151,-0.38266605866110515
2026-04-17,"DCL,TMT,DGC,NVL,OIL",5,0.014811228234099616,-0.008073849432800352,0.4167160987854004,0.004,0.010811228234099616,-0.491114046956452,-0.7413809243425937,-0.3876503199532325
2026-04-20,"DCL,GEE",2,-0.032182264559463214,-0.019277578056317444,0.41767317056655884,0.004,-0.03618226455946322,-0.507491149327894,-0.7507383481581538,-0.3994549387080951
2026-04-21,DCL,1,0.03611111111111098,-0.010072568324410943,0.4786604046821594,0.004,0.03211111111111098,-0.4897061074980681,-0.7427342795601213,-0.4055039698698454
2026-04-22,"DCL,NVL",2,0.02719047619047632,-0.012195508007026347,0.3913971185684204,0.004,0.02319047619047632,-0.47583097356384874,-0.7367681649956345,-0.4127541509654431
2026-04-23,"DCL,PVT",2,0.0016233766233766378,-0.010614515388875475,0.37654513120651245,0.004,-0.0023766233766233623,-0.47498004981963415,-0.7373937679281772,-0.4189874810670736
2026-04-24,PC1,1,-0.11804008908685959,-0.0010654218701806068,0.4208342134952545,0.004,-0.1220400890868596,-0.5369534515113031,-0.769442255884987,-0.41960650451159354
2026-04-28,"PC1,VRE",2,0.048274094326725914,0.00827014481949352,0.406444787979126,0.004,0.04427409432672591,-0.514600298751895,-0.7592345205742819,-0.4148065662516124
2026-04-29,"PC1,DCL,NVL",3,-0.07123222884347902,0.0008371985910938473,0.4182898998260498,0.004,-0.07523222884347902,-0.5491764013517564,-0.7773478442200474,-0.4143166431333609
2026-05-04,"PC1,NAB,DCL",3,-0.0028423718858652247,-0.007511641968781026,0.4013601243495941,0.004,-0.006842371885865225,-0.5504578096740387,-0.7788713130710834,-0.41871608681721695
2026-05-05,"PC1,GEE,NVL,NAB,PVT",5,0.005872649212263115,-0.00233982093071865,0.4111270308494568,0.004,0.0018726492122631147,-0.5478178060841419,-0.7784572166096972,-0.420076187083972
2026-05-06,"PC1,GEE,NAB",3,0.01981029223967686,-0.010995108852818966,0.41127005219459534,0.004,0.01581029223967686,-0.5388599446770905,-0.7749545604607051,-0.4264525125333255
2026-05-07,"GEE,PC1,NAB,STB",4,-0.002553326147453322,-0.004648691527862635,0.40996062755584717,0.004,-0.006553326147453322,-0.5400373856379845,-0.7764293566240031,-0.4291187578791388
2026-05-08,"PC1,NAB",2,-0.008922206380324427,-0.00487630550936781,0.43977659940719604,0.004,-0.012922206380324427,-0.5441412670105561,-0.7793183826182897,-0.4319025492252875
2026-05-11,"PC1,NAB,NVL,DGC,VRE",5,0.000412294613009534,0.0050416686804910845,0.39607667922973633,0.004,-0.003587705386990466,-0.5439533189106511,-0.7801101232457798,-0.4290383901002498
2026-05-12,"PC1,NAB,NVL,PVT",4,0.023002934904774924,-0.003359268772476364,0.40047556161880493,0.004,0.019002934904774924,-0.5334629067920142,-0.7759315702316003,-0.43095640360666887
2026-05-13,"PC1,NAB",2,0.01938371989691645,-0.012445214995538861,0.4184841215610504,0.004,0.015383719896916451,-0.524419682455749,-0.7724845642703014,-0.4380382735056185
2026-05-14,"NAB,PC1,NVL",3,0.010508155253341034,-0.017246936814634236,0.39719435572624207,0.004,0.006508155253341034,-0.5194222106435608,-0.771003858492041,-0.44773039189470987
2026-05-15,"NAB,PC1,GEE",3,0.0014987670490062739,-0.01681021879368377,0.3766609728336334,0.004,-0.0025012329509937264,-0.518701936488389,-0.7715766311868311,-0.45701416484006174
2026-05-18,NAB,1,0.0,-0.012080002836964443,0.36715057492256165,0.004,-0.004,-0.518701936488389,-0.7724903246620838,-0.46357343526922534
2026-05-19,"PC1,NAB,CTR",3,0.005193450255519834,-0.005781948619147461,0.39677369594573975,0.004,0.001193450255519834,-0.5162023389374635,-0.7722188031819185,-0.46667502610444445
2026-05-20,NAB,1,-0.008130081300813163,-0.00561456709184927,0.3619323670864105,0.004,-0.012130081300813163,-0.5201356532550452,-0.7749818076181184,-0.46966941495213976
2026-05-21,"PC1,NVL,NAB",3,-0.03192088909201666,-0.013787864464526154,0.4104701578617096,0.004,-0.035920889092016656,-0.5354533498467038,-0.783064661150354,-0.47698154118017255
2026-05-25,"NVL,NAB,PVT",3,-0.04429898058930315,-0.023342863553313185,0.40064704418182373,0.004,-0.04829898058930315,-0.5560322928846705,-0.7935424168705869,-0.4891902897002679
2026-05-26,"NAB,NVL,VVS,PVT",4,-0.021615529472934686,-0.019938689643273895,0.39298954606056213,0.004,-0.025615529472934686,-0.5656288899428531,-0.7988309371761493,-0.49937516598070497
2026-05-27,"NAB,PVT,PC1,SSB,OIL",5,-0.03659995707176027,-0.01697425044655805,0.38674992322921753,0.004,-0.04059995707176027,-0.5815268539241575,-0.8069983924909638,-0.507872897293115
2026-05-28,"NAB,PC1,SSB,PVT,NVL",5,-0.046147399625981377,-0.017474386334561103,0.3908393383026123,0.004,-0.05014739962598137,-0.6008383014288611,-0.8166769212311763,-0.5164725164115234
2026-06-01,"SSB,OIL,DGC,NAB,VRE",5,-0.012482225479122944,-0.025126483710891767,0.3708038926124573,0.004,-0.016482225479122946,-0.6058207277530557,-0.8196984935509711,-0.5286218618516778
2026-06-02,"TVN,SSB,NAB,GEE,PVT",5,-0.019625697293843825,-0.013657533707883864,0.3923951983451843,0.004,-0.023625697293843825,-0.6135567708296819,-0.8239582423639599,-0.5350597246625981
2026-06-03,"NVL,SSB,GEE,OIL,DGC",5,-0.02707222056374381,-0.018666861366806474,0.3929015100002289,0.004,-0.03107222056374381,-0.6240186471651461,-0.8294282506856561,-0.5437387003261662
2026-06-04,,0,0.0,-0.011428571428571455,0.0,0.0,0.0,-0.6240186471651461,-0.8294282506856561,-0.5489531151795815
