model_name,trading_date,symbol,predicted_signal,adjusted_signal,sell_probability,hold_probability,buy_probability,encode_sector,sector,close,volume,target_signal,target_return,predicted_signal_score,signal_confidence,buy_sell_margin,created_at
model3,2026-03-20,TNS,BUY,HOLD,0.35179308,0.2672726,0.38093433,4,Basic Resources,3.4,11900.0,BUY,0.0882352941176471,0.029141247,0.38093433,0.029141247,2026-06-03 08:51:00
model3,2026-03-27,TNS,BUY,HOLD,0.2577247,0.33458477,0.40769047,4,Basic Resources,3.4,26500.0,BUY,0.0294117647058824,0.14996576,0.40769047,0.14996576,2026-06-03 08:51:00
model3,2026-04-03,TNS,SELL,SELL,0.60984236,0.18594873,0.20420888,4,Basic Resources,3.8,11600.0,SELL,-0.1842105263157893,-0.40563348,0.60984236,-0.40563348,2026-06-03 08:51:00
model3,2024-10-18,TNT,HOLD,HOLD,0.1998777,0.6412499,0.1588724,3,Construction & Materials,4.02,141800.0,BUY,0.0472636815920399,-0.0410053,0.6412499,-0.0410053,2026-06-03 08:51:00
model3,2024-10-21,TNT,HOLD,HOLD,0.16060434,0.69715995,0.14223573,3,Construction & Materials,4.04,46600.0,BUY,0.0445544554455445,-0.018368617,0.69715995,-0.018368617,2026-06-03 08:51:00
model3,2024-10-22,TNT,HOLD,HOLD,0.119933166,0.72535443,0.15471242,3,Construction & Materials,4.05,481900.0,BUY,0.0469135802469136,0.034779258,0.72535443,0.034779258,2026-06-03 08:51:00
model3,2024-10-23,TNT,HOLD,HOLD,0.21752676,0.5742695,0.20820373,3,Construction & Materials,4.15,413800.0,BUY,0.0915662650602409,-0.009323031,0.5742695,-0.009323031,2026-06-03 08:51:00
model3,2024-10-24,TNT,HOLD,HOLD,0.20085333,0.5835549,0.21559171,3,Construction & Materials,4.18,480400.0,BUY,0.1076555023923444,0.014738381,0.5835549,0.014738381,2026-06-03 08:51:00
model3,2024-10-25,TNT,HOLD,HOLD,0.2185727,0.57439166,0.2070356,3,Construction & Materials,4.21,154400.0,BUY,0.0736342042755342,-0.011537105,0.57439166,-0.011537105,2026-06-03 08:51:00
model3,2024-10-28,TNT,HOLD,HOLD,0.20724033,0.56690824,0.22585148,3,Construction & Materials,4.22,86900.0,BUY,0.042654028436019,0.018611148,0.56690824,0.018611148,2026-06-03 08:51:00
model3,2024-10-29,TNT,HOLD,HOLD,0.12640218,0.6354852,0.23811267,3,Construction & Materials,4.24,202200.0,BUY,0.0613207547169811,0.11171049,0.6354852,0.11171049,2026-06-03 08:51:00
model3,2024-10-30,TNT,BUY,HOLD,0.28213343,0.3444215,0.373445,3,Construction & Materials,4.53,523300.0,HOLD,0.0066225165562912,0.091311574,0.373445,0.091311574,2026-06-03 08:51:00
model3,2024-10-31,TNT,SELL,HOLD,0.36824283,0.3534776,0.27827954,3,Construction & Materials,4.63,118900.0,HOLD,-0.0172786177105831,-0.08996329,0.36824283,-0.08996329,2026-06-03 08:51:00
model3,2024-11-01,TNT,HOLD,HOLD,0.27742374,0.40426782,0.31830844,3,Construction & Materials,4.52,208600.0,HOLD,-0.0088495575221236,0.040884703,0.40426782,0.040884703,2026-06-03 08:51:00
model3,2024-11-04,TNT,HOLD,HOLD,0.24611796,0.45186612,0.30201593,3,Construction & Materials,4.4,81100.0,HOLD,-0.0181818181818181,0.055897966,0.45186612,0.055897966,2026-06-03 08:51:00
model3,2024-11-05,TNT,HOLD,HOLD,0.2384631,0.44115946,0.32037747,3,Construction & Materials,4.5,127500.0,SELL,-0.0288888888888888,0.081914365,0.44115946,0.081914365,2026-06-03 08:51:00
model3,2024-11-06,TNT,HOLD,HOLD,0.21267037,0.45041108,0.3369186,3,Construction & Materials,4.56,141500.0,HOLD,-0.0219298245614034,0.12424822,0.45041108,0.12424822,2026-06-03 08:51:00
model3,2024-11-07,TNT,HOLD,HOLD,0.2725578,0.4814129,0.24602929,3,Construction & Materials,4.55,40500.0,SELL,-0.0483516483516482,-0.026528507,0.4814129,-0.026528507,2026-06-03 08:51:00
model3,2024-11-08,TNT,HOLD,HOLD,0.30299535,0.45019075,0.24681392,3,Construction & Materials,4.48,48200.0,SELL,-0.0401785714285715,-0.05618143,0.45019075,-0.05618143,2026-06-03 08:51:00
model3,2024-11-11,TNT,HOLD,HOLD,0.26841214,0.466447,0.26514083,3,Construction & Materials,4.32,24800.0,HOLD,-0.0023148148148149,-0.0032713115,0.466447,-0.0032713115,2026-06-03 08:51:00
model3,2024-11-12,TNT,HOLD,HOLD,0.22767515,0.48680392,0.28552088,3,Construction & Materials,4.37,58000.0,HOLD,-0.0114416475972539,0.057845727,0.48680392,0.057845727,2026-06-03 08:51:00
model3,2024-11-13,TNT,HOLD,HOLD,0.32394004,0.44141987,0.23464009,3,Construction & Materials,4.46,51300.0,SELL,-0.0313901345291479,-0.08929995,0.44141987,-0.08929995,2026-06-03 08:51:00
model3,2024-11-14,TNT,HOLD,HOLD,0.24697682,0.4358775,0.3171457,3,Construction & Materials,4.33,395300.0,SELL,-0.0646651270207853,0.07016888,0.4358775,0.07016888,2026-06-03 08:51:00
model3,2024-11-15,TNT,HOLD,HOLD,0.30071446,0.4697979,0.22948757,3,Construction & Materials,4.3,15800.0,SELL,-0.0604651162790697,-0.071226895,0.4697979,-0.071226895,2026-06-03 08:51:00
model3,2024-11-18,TNT,HOLD,HOLD,0.2568547,0.5153852,0.22776008,3,Construction & Materials,4.31,47700.0,SELL,-0.0533642691415312,-0.029094636,0.5153852,-0.029094636,2026-06-03 08:51:00
model3,2024-11-19,TNT,HOLD,HOLD,0.21319066,0.5429481,0.24386124,3,Construction & Materials,4.32,61700.0,SELL,-0.0393518518518518,0.030670583,0.5429481,0.030670583,2026-06-03 08:51:00
model3,2024-11-20,TNT,HOLD,HOLD,0.29783893,0.5039573,0.19820379,3,Construction & Materials,4.32,21300.0,SELL,-0.0416666666666668,-0.09963514,0.5039573,-0.09963514,2026-06-03 08:51:00
model3,2024-11-21,TNT,BUY,HOLD,0.26207146,0.36673394,0.3711946,3,Construction & Materials,4.05,177600.0,HOLD,0.019753086419753,0.10912314,0.3711946,0.10912314,2026-06-03 08:51:00
model3,2024-11-22,TNT,HOLD,HOLD,0.34294543,0.3713135,0.2857411,3,Construction & Materials,4.04,323700.0,SELL,-0.0346534653465346,-0.057204336,0.3713135,-0.057204336,2026-06-03 08:51:00
model3,2024-11-25,TNT,HOLD,HOLD,0.29688525,0.4700561,0.23305869,3,Construction & Materials,4.08,31400.0,HOLD,-0.0024509803921568,-0.06382656,0.4700561,-0.06382656,2026-06-03 08:51:00
model3,2024-11-26,TNT,HOLD,HOLD,0.29407135,0.4620098,0.24391891,3,Construction & Materials,4.15,61400.0,SELL,-0.0265060240963855,-0.050152436,0.4620098,-0.050152436,2026-06-03 08:51:00
model3,2024-11-27,TNT,HOLD,HOLD,0.310066,0.49011108,0.19982287,3,Construction & Materials,4.14,13300.0,HOLD,-0.0217391304347825,-0.11024314,0.49011108,-0.11024314,2026-06-03 08:51:00
model3,2024-11-28,TNT,HOLD,HOLD,0.24310859,0.53152084,0.22537059,3,Construction & Materials,4.13,49900.0,HOLD,-0.0072639225181598,-0.017738,0.53152084,-0.017738,2026-06-03 08:51:00
model3,2024-11-29,TNT,BUY,HOLD,0.2729228,0.3491792,0.37789795,3,Construction & Materials,3.9,66800.0,BUY,0.0897435897435898,0.104975134,0.37789795,0.104975134,2026-06-03 08:51:00
model3,2024-12-02,TNT,HOLD,HOLD,0.3265866,0.40488625,0.26852718,3,Construction & Materials,4.07,933400.0,BUY,0.0294840294840295,-0.058059424,0.40488625,-0.058059424,2026-06-03 08:51:00
model3,2024-12-03,TNT,HOLD,HOLD,0.29997987,0.4595132,0.2405069,3,Construction & Materials,4.04,38900.0,BUY,0.0915841584158416,-0.059472963,0.4595132,-0.059472963,2026-06-03 08:51:00
model3,2024-12-04,TNT,HOLD,HOLD,0.27955624,0.45313397,0.26730976,3,Construction & Materials,4.05,78500.0,BUY,0.0814814814814814,-0.0122464895,0.45313397,-0.0122464895,2026-06-03 08:51:00
model3,2024-12-05,TNT,HOLD,HOLD,0.26707003,0.49287736,0.24005263,3,Construction & Materials,4.1,46400.0,BUY,0.0341463414634148,-0.0270174,0.49287736,-0.0270174,2026-06-03 08:51:00
model3,2024-12-06,TNT,HOLD,HOLD,0.32427615,0.419157,0.25656688,3,Construction & Materials,4.25,52700.0,HOLD,0.0,-0.06770927,0.419157,-0.06770927,2026-06-03 08:51:00
model3,2024-12-09,TNT,HOLD,HOLD,0.25641486,0.4964621,0.24712302,3,Construction & Materials,4.19,45200.0,BUY,0.0286396181384245,-0.009291843,0.4964621,-0.009291843,2026-06-03 08:51:00
model3,2024-12-10,TNT,SELL,HOLD,0.37367162,0.33450347,0.29182488,3,Construction & Materials,4.41,2435900.0,SELL,-0.0317460317460318,-0.081846744,0.37367162,-0.081846744,2026-06-03 08:51:00
model3,2024-12-11,TNT,HOLD,HOLD,0.35021982,0.40477183,0.24500836,3,Construction & Materials,4.38,32900.0,HOLD,-0.0205479452054794,-0.10521145,0.40477183,-0.10521145,2026-06-03 08:51:00
model3,2024-12-12,TNT,HOLD,HOLD,0.29570895,0.39574808,0.308543,3,Construction & Materials,4.24,107900.0,HOLD,-0.0047169811320755,0.012834042,0.39574808,0.012834042,2026-06-03 08:51:00
model3,2024-12-13,TNT,HOLD,HOLD,0.21887702,0.46772665,0.31339633,3,Construction & Materials,4.25,50400.0,HOLD,0.0023529411764704,0.09451932,0.46772665,0.09451932,2026-06-03 08:51:00
model3,2024-12-16,TNT,HOLD,HOLD,0.22866201,0.4438928,0.32744524,3,Construction & Materials,4.31,104100.0,HOLD,-0.0046403712296982,0.098783225,0.4438928,0.098783225,2026-06-03 08:51:00
model3,2024-12-17,TNT,HOLD,HOLD,0.32894865,0.45580173,0.21524963,3,Construction & Materials,4.27,35800.0,HOLD,-0.0187353629976578,-0.11369902,0.45580173,-0.11369902,2026-06-03 08:51:00
model3,2024-12-18,TNT,HOLD,HOLD,0.24476607,0.47200495,0.283229,3,Construction & Materials,4.29,50900.0,HOLD,-0.0023310023310022,0.038462922,0.47200495,0.038462922,2026-06-03 08:51:00
model3,2024-12-19,TNT,HOLD,HOLD,0.1958744,0.51242167,0.2917039,3,Construction & Materials,4.22,83000.0,HOLD,0.0071090047393365,0.09582952,0.51242167,0.09582952,2026-06-03 08:51:00
model3,2024-12-20,TNT,HOLD,HOLD,0.22887596,0.48262802,0.28849602,3,Construction & Materials,4.26,54800.0,HOLD,0.0164319248826292,0.059620053,0.48262802,0.059620053,2026-06-03 08:51:00
model3,2024-12-23,TNT,HOLD,HOLD,0.19008964,0.50575024,0.3041601,3,Construction & Materials,4.29,55000.0,BUY,0.0256410256410257,0.114070445,0.50575024,0.114070445,2026-06-03 08:51:00
model3,2024-12-24,TNT,HOLD,HOLD,0.18523104,0.5134704,0.30129856,3,Construction & Materials,4.19,124900.0,HOLD,0.0143198090692122,0.116067514,0.5134704,0.116067514,2026-06-03 08:51:00
model3,2024-12-25,TNT,HOLD,HOLD,0.2461517,0.4507107,0.30313763,3,Construction & Materials,4.28,94600.0,HOLD,0.0116822429906542,0.05698593,0.4507107,0.05698593,2026-06-03 08:51:00
model3,2024-12-26,TNT,HOLD,HOLD,0.25706774,0.47906998,0.2638623,3,Construction & Materials,4.25,60800.0,HOLD,0.0117647058823529,0.006794572,0.47906998,0.006794572,2026-06-03 08:51:00
model3,2024-12-27,TNT,HOLD,HOLD,0.23263364,0.46862128,0.29874504,3,Construction & Materials,4.33,160300.0,HOLD,-0.0115473441108544,0.0661114,0.46862128,0.0661114,2026-06-03 08:51:00
model3,2024-12-30,TNT,HOLD,HOLD,0.30203602,0.40448782,0.29347616,3,Construction & Materials,4.4,106100.0,SELL,-0.0272727272727273,-0.008559853,0.40448782,-0.008559853,2026-06-03 08:51:00
model3,2025-01-02,TNT,HOLD,HOLD,0.19116426,0.53933537,0.2695004,3,Construction & Materials,4.25,46100.0,HOLD,0.0047058823529411,0.07833615,0.53933537,0.07833615,2026-06-03 08:51:00
model3,2025-01-03,TNT,HOLD,HOLD,0.20224223,0.5346001,0.2631577,3,Construction & Materials,4.33,58200.0,HOLD,-0.0069284064665127,0.06091547,0.5346001,0.06091547,2026-06-03 08:51:00
model3,2025-01-06,TNT,HOLD,HOLD,0.21053602,0.53734833,0.25211564,3,Construction & Materials,4.3,46100.0,HOLD,-0.0093023255813953,0.04157962,0.53734833,0.04157962,2026-06-03 08:51:00
model3,2025-01-07,TNT,HOLD,HOLD,0.19603291,0.6153523,0.18861483,3,Construction & Materials,4.28,26300.0,HOLD,-0.0070093457943926,-0.007418081,0.6153523,-0.007418081,2026-06-03 08:51:00
model3,2025-01-08,TNT,HOLD,HOLD,0.19250958,0.6314535,0.1760369,3,Construction & Materials,4.28,7400.0,HOLD,-0.0186915887850467,-0.016472682,0.6314535,-0.016472682,2026-06-03 08:51:00
model3,2025-01-09,TNT,HOLD,HOLD,0.17180085,0.6257019,0.20249724,3,Construction & Materials,4.27,10200.0,HOLD,-0.0046838407494144,0.030696392,0.6257019,0.030696392,2026-06-03 08:51:00
model3,2025-01-10,TNT,HOLD,HOLD,0.13069867,0.70580965,0.16349164,3,Construction & Materials,4.3,14500.0,SELL,-0.0325581395348836,0.03279297,0.70580965,0.03279297,2026-06-03 08:51:00
model3,2025-01-13,TNT,HOLD,HOLD,0.1930126,0.6507179,0.15626948,3,Construction & Materials,4.26,32300.0,HOLD,-0.0070422535211266,-0.03674312,0.6507179,-0.03674312,2026-06-03 08:51:00
model3,2025-01-14,TNT,HOLD,HOLD,0.18325652,0.6448264,0.17191707,3,Construction & Materials,4.25,67200.0,HOLD,-0.0047058823529411,-0.011339456,0.6448264,-0.011339456,2026-06-03 08:51:00
model3,2025-01-15,TNT,HOLD,HOLD,0.1553313,0.6617203,0.18294846,3,Construction & Materials,4.2,12800.0,HOLD,-0.0023809523809523,0.027617157,0.6617203,0.027617157,2026-06-03 08:51:00
model3,2025-01-16,TNT,HOLD,HOLD,0.13813777,0.68075943,0.18110281,3,Construction & Materials,4.25,14500.0,HOLD,0.0235294117647058,0.04296504,0.68075943,0.04296504,2026-06-03 08:51:00
model3,2025-01-17,TNT,HOLD,HOLD,0.15579261,0.6355497,0.20865768,3,Construction & Materials,4.16,40400.0,BUY,0.0432692307692306,0.052865073,0.6355497,0.052865073,2026-06-03 08:51:00
model3,2025-01-20,TNT,HOLD,HOLD,0.21387367,0.57943445,0.20669186,3,Construction & Materials,4.23,120600.0,BUY,0.0969267139479903,-0.0071818084,0.57943445,-0.0071818084,2026-06-03 08:51:00
model3,2025-01-21,TNT,HOLD,HOLD,0.19916514,0.6448872,0.1559477,3,Construction & Materials,4.23,40200.0,BUY,0.1205673758865246,-0.043217435,0.6448872,-0.043217435,2026-06-03 08:51:00
model3,2025-01-22,TNT,HOLD,HOLD,0.16536355,0.630396,0.20424043,3,Construction & Materials,4.19,68400.0,BUY,0.1026252983293556,0.038876876,0.630396,0.038876876,2026-06-03 08:51:00
model3,2025-01-23,TNT,HOLD,HOLD,0.30552137,0.51418424,0.18029444,3,Construction & Materials,4.35,24200.0,BUY,0.1356321839080461,-0.12522693,0.51418424,-0.12522693,2026-06-03 08:51:00
model3,2025-01-24,TNT,HOLD,HOLD,0.27356425,0.52831215,0.1981236,3,Construction & Materials,4.34,25200.0,BUY,0.1658986175115206,-0.075440645,0.52831215,-0.075440645,2026-06-03 08:51:00
model3,2025-02-03,TNT,BUY,HOLD,0.3208565,0.31000474,0.36913875,3,Construction & Materials,4.64,519200.0,BUY,0.0560344827586207,0.048282236,0.36913875,0.048282236,2026-06-03 08:51:00
model3,2025-02-04,TNT,SELL,HOLD,0.35079813,0.3428019,0.30639997,3,Construction & Materials,4.74,343600.0,BUY,0.0991561181434599,-0.04439816,0.35079813,-0.04439816,2026-06-03 08:51:00
model3,2025-02-05,TNT,SELL,HOLD,0.35786143,0.356305,0.28583354,3,Construction & Materials,4.62,185400.0,BUY,0.1017316017316016,-0.07202789,0.35786143,-0.07202789,2026-06-03 08:51:00
model3,2025-02-06,TNT,BUY,HOLD,0.3599656,0.2719482,0.3680862,3,Construction & Materials,4.94,577300.0,BUY,0.0526315789473683,0.008120596,0.3680862,0.008120596,2026-06-03 08:51:00
model3,2025-02-07,TNT,SELL,HOLD,0.3596405,0.3244657,0.3158938,3,Construction & Materials,5.06,277600.0,BUY,0.0375494071146245,-0.04374671,0.3596405,-0.04374671,2026-06-03 08:51:00
model3,2025-02-10,TNT,SELL,HOLD,0.36434525,0.32778153,0.30787322,3,Construction & Materials,4.9,208500.0,BUY,0.0714285714285714,-0.056472033,0.36434525,-0.056472033,2026-06-03 08:51:00
model3,2025-02-11,TNT,SELL,HOLD,0.3563409,0.29679477,0.3468643,3,Construction & Materials,5.21,786200.0,HOLD,0.0153550863723608,-0.009476572,0.3563409,-0.009476572,2026-06-03 08:51:00
model3,2025-02-12,TNT,HOLD,HOLD,0.34406853,0.3457404,0.3101911,3,Construction & Materials,5.09,94900.0,HOLD,0.0019646365422396,-0.033877432,0.3457404,-0.033877432,2026-06-03 08:51:00
model3,2025-02-13,TNT,BUY,HOLD,0.31628817,0.3296903,0.35402146,3,Construction & Materials,5.2,115500.0,HOLD,-0.0192307692307693,0.037733287,0.35402146,0.037733287,2026-06-03 08:51:00
model3,2025-02-14,TNT,HOLD,HOLD,0.26504838,0.37002602,0.36492556,3,Construction & Materials,5.25,314500.0,SELL,-0.0285714285714286,0.09987718,0.37002602,0.09987718,2026-06-03 08:51:00
model3,2025-02-17,TNT,BUY,HOLD,0.2712811,0.35756162,0.37115732,3,Construction & Materials,5.25,436700.0,SELL,-0.059047619047619,0.099876225,0.37115732,0.099876225,2026-06-03 08:51:00
model3,2025-02-18,TNT,BUY,HOLD,0.29032972,0.3459587,0.36371157,3,Construction & Materials,5.29,222800.0,HOLD,-0.0245746691871455,0.07338184,0.36371157,0.07338184,2026-06-03 08:51:00
model3,2025-02-19,TNT,BUY,HOLD,0.29979962,0.3418235,0.35837695,3,Construction & Materials,5.1,344600.0,HOLD,0.0,0.05857733,0.35837695,0.05857733,2026-06-03 08:51:00
model3,2025-02-20,TNT,HOLD,HOLD,0.2952457,0.36005998,0.34469432,3,Construction & Materials,5.1,218400.0,HOLD,0.0156862745098038,0.04944861,0.36005998,0.04944861,2026-06-03 08:51:00
model3,2025-02-21,TNT,SELL,HOLD,0.36012247,0.3295649,0.31031263,3,Construction & Materials,5.1,107300.0,HOLD,0.0098039215686276,-0.049809843,0.36012247,-0.049809843,2026-06-03 08:51:00
model3,2025-02-24,TNT,HOLD,HOLD,0.3172524,0.34508345,0.3376642,3,Construction & Materials,4.94,233200.0,HOLD,0.0141700404858298,0.02041179,0.34508345,0.02041179,2026-06-03 08:51:00
model3,2025-02-25,TNT,HOLD,HOLD,0.28924686,0.36668625,0.3440669,3,Construction & Materials,5.16,287600.0,SELL,-0.0251937984496123,0.05482003,0.36668625,0.05482003,2026-06-03 08:51:00
model3,2025-02-26,TNT,HOLD,HOLD,0.3733002,0.38498008,0.24171974,3,Construction & Materials,5.1,62500.0,HOLD,-0.0137254901960782,-0.13158046,0.38498008,-0.13158046,2026-06-03 08:51:00
model3,2025-02-27,TNT,SELL,HOLD,0.37117216,0.32495454,0.3038733,3,Construction & Materials,5.18,176000.0,SELL,-0.0444015444015443,-0.06729886,0.37117216,-0.06729886,2026-06-03 08:51:00
model3,2025-02-28,TNT,HOLD,HOLD,0.30411452,0.3820999,0.31378555,3,Construction & Materials,5.15,118000.0,HOLD,-0.0233009708737864,0.009671032,0.3820999,0.009671032,2026-06-03 08:51:00
model3,2025-03-03,TNT,HOLD,HOLD,0.28496107,0.38882792,0.32621104,3,Construction & Materials,5.01,861000.0,HOLD,0.0139720558882237,0.04124996,0.38882792,0.04124996,2026-06-03 08:51:00
model3,2025-03-04,TNT,SELL,HOLD,0.37512904,0.35863876,0.2662322,3,Construction & Materials,5.03,284300.0,HOLD,0.0099403578528827,-0.10889685,0.37512904,-0.10889685,2026-06-03 08:51:00
model3,2025-03-05,TNT,HOLD,HOLD,0.3068331,0.40895522,0.2842117,3,Construction & Materials,5.03,205000.0,HOLD,0.0159045725646123,-0.022621393,0.40895522,-0.022621393,2026-06-03 08:51:00
model3,2025-03-06,TNT,HOLD,HOLD,0.25025737,0.50539047,0.2443522,3,Construction & Materials,4.95,39400.0,BUY,0.0303030303030302,-0.0059051663,0.50539047,-0.0059051663,2026-06-03 08:51:00
model3,2025-03-07,TNT,HOLD,HOLD,0.28729385,0.45357558,0.2591306,3,Construction & Materials,5.03,105800.0,HOLD,0.0119284294234591,-0.028163254,0.45357558,-0.028163254,2026-06-03 08:51:00
model3,2025-03-10,TNT,HOLD,HOLD,0.23421408,0.53317684,0.23260903,3,Construction & Materials,5.08,45100.0,HOLD,0.0019685039370078,-0.0016050488,0.53317684,-0.0016050488,2026-06-03 08:51:00
model3,2025-03-11,TNT,HOLD,HOLD,0.239236,0.55848056,0.20228347,3,Construction & Materials,5.08,83000.0,HOLD,0.0,-0.036952525,0.55848056,-0.036952525,2026-06-03 08:51:00
model3,2025-03-12,TNT,HOLD,HOLD,0.19105764,0.5607977,0.2481447,3,Construction & Materials,5.11,519700.0,HOLD,-0.0097847358121332,0.057087064,0.5607977,0.057087064,2026-06-03 08:51:00
model3,2025-03-13,TNT,HOLD,HOLD,0.20831072,0.5864784,0.20521088,3,Construction & Materials,5.1,226800.0,HOLD,-0.0098039215686274,-0.0030998439,0.5864784,-0.0030998439,2026-06-03 08:51:00
model3,2025-03-14,TNT,HOLD,HOLD,0.22241193,0.58132976,0.1962583,3,Construction & Materials,5.09,24900.0,HOLD,-0.0176817288801571,-0.026153624,0.58132976,-0.026153624,2026-06-03 08:51:00
model3,2025-03-17,TNT,HOLD,HOLD,0.1741141,0.6097515,0.2161344,3,Construction & Materials,5.09,765500.0,SELL,-0.0333988212180746,0.042020306,0.6097515,0.042020306,2026-06-03 08:51:00
model3,2025-03-18,TNT,HOLD,HOLD,0.19547212,0.6208095,0.1837184,3,Construction & Materials,5.08,45400.0,SELL,-0.0354330708661416,-0.011753723,0.6208095,-0.011753723,2026-06-03 08:51:00
model3,2025-03-19,TNT,HOLD,HOLD,0.18810366,0.6121868,0.19970952,3,Construction & Materials,5.06,86300.0,SELL,-0.033596837944664,0.011605859,0.6121868,0.011605859,2026-06-03 08:51:00
model3,2025-03-20,TNT,HOLD,HOLD,0.14720792,0.6457572,0.20703493,3,Construction & Materials,5.05,664600.0,SELL,-0.0297029702970296,0.059827015,0.6457572,0.059827015,2026-06-03 08:51:00
model3,2025-03-21,TNT,HOLD,HOLD,0.26921383,0.5707871,0.15999909,3,Construction & Materials,5.0,54600.0,HOLD,-0.0119999999999999,-0.10921474,0.5707871,-0.10921474,2026-06-03 08:51:00
model3,2025-03-24,TNT,HOLD,HOLD,0.24488585,0.5670365,0.18807764,3,Construction & Materials,4.92,16600.0,BUY,0.0731707317073171,-0.056808203,0.5670365,-0.056808203,2026-06-03 08:51:00
model3,2025-03-25,TNT,HOLD,HOLD,0.26124492,0.5591749,0.17958017,3,Construction & Materials,4.9,131200.0,BUY,0.1510204081632651,-0.081664756,0.5591749,-0.081664756,2026-06-03 08:51:00
model3,2025-03-26,TNT,HOLD,HOLD,0.27416888,0.5593391,0.16649202,3,Construction & Materials,4.89,103800.0,BUY,0.1451942740286298,-0.10767686,0.5593391,-0.10767686,2026-06-03 08:51:00
model3,2025-03-27,TNT,HOLD,HOLD,0.24905196,0.5769299,0.17401811,3,Construction & Materials,4.9,862100.0,BUY,0.0632653061224488,-0.07503384,0.5769299,-0.07503384,2026-06-03 08:51:00
model3,2025-03-28,TNT,HOLD,HOLD,0.23195538,0.6078184,0.16022617,3,Construction & Materials,4.94,327200.0,HOLD,0.0121457489878542,-0.07172921,0.6078184,-0.07172921,2026-06-03 08:51:00
model3,2025-03-31,TNT,HOLD,HOLD,0.3083672,0.3673874,0.3242454,3,Construction & Materials,5.28,2052700.0,SELL,-0.1193181818181817,0.0158782,0.3673874,0.0158782,2026-06-03 08:51:00
model3,2025-04-02,TNT,SELL,HOLD,0.47377178,0.28707272,0.23915546,3,Construction & Materials,5.6,308900.0,SELL,-0.1732142857142856,-0.23461632,0.47377178,-0.23461632,2026-06-03 08:51:00
model3,2025-04-03,TNT,SELL,HOLD,0.4172229,0.30402496,0.27875212,3,Construction & Materials,5.21,1623400.0,SELL,-0.0902111324376199,-0.13847077,0.4172229,-0.13847077,2026-06-03 08:51:00
model3,2025-04-04,TNT,HOLD,HOLD,0.36446378,0.38461518,0.25092107,3,Construction & Materials,5.0,418500.0,HOLD,-0.008,-0.113542706,0.38461518,-0.113542706,2026-06-03 08:51:00
model3,2025-04-08,TNT,BUY,HOLD,0.36082882,0.26946884,0.36970237,3,Construction & Materials,4.65,163400.0,BUY,0.0451612903225806,0.008873552,0.36970237,0.008873552,2026-06-03 08:51:00
model3,2025-04-09,TNT,SELL,HOLD,0.39793673,0.26317596,0.3388873,3,Construction & Materials,4.33,179100.0,BUY,0.1247113163972286,-0.059049428,0.39793673,-0.059049428,2026-06-03 08:51:00
model3,2025-04-10,TNT,SELL,HOLD,0.35757744,0.2960517,0.3463708,3,Construction & Materials,4.63,27700.0,BUY,0.0475161987041037,-0.011206657,0.35757744,-0.011206657,2026-06-03 08:51:00
model3,2025-04-11,TNT,SELL,HOLD,0.38248345,0.3228761,0.29464045,3,Construction & Materials,4.74,151300.0,HOLD,0.0126582278481011,-0.087843,0.38248345,-0.087843,2026-06-03 08:51:00
model3,2025-04-14,TNT,SELL,HOLD,0.4511598,0.28523263,0.26360756,3,Construction & Materials,4.96,1597300.0,SELL,-0.0362903225806451,-0.18755224,0.4511598,-0.18755224,2026-06-03 08:51:00
model3,2025-04-15,TNT,SELL,HOLD,0.49234098,0.28263304,0.22502601,3,Construction & Materials,4.86,149900.0,SELL,-0.0349794238683127,-0.26731497,0.49234098,-0.26731497,2026-06-03 08:51:00
model3,2025-04-16,TNT,SELL,HOLD,0.37677738,0.36313513,0.26008746,3,Construction & Materials,4.87,53600.0,SELL,-0.028747433264887,-0.11668992,0.37677738,-0.11668992,2026-06-03 08:51:00
model3,2025-04-17,TNT,SELL,HOLD,0.42439497,0.34958068,0.22602436,3,Construction & Materials,4.85,69300.0,SELL,-0.049484536082474,-0.1983706,0.42439497,-0.1983706,2026-06-03 08:51:00
model3,2025-04-18,TNT,HOLD,HOLD,0.31644532,0.3966428,0.2869119,3,Construction & Materials,4.8,56900.0,HOLD,-0.0229166666666665,-0.029533416,0.3966428,-0.029533416,2026-06-03 08:51:00
model3,2025-04-21,TNT,HOLD,HOLD,0.2949715,0.43924555,0.26578295,3,Construction & Materials,4.78,64100.0,HOLD,-0.0083682008368201,-0.029188544,0.43924555,-0.029188544,2026-06-03 08:51:00
model3,2025-04-22,TNT,HOLD,HOLD,0.349082,0.37210038,0.27881762,3,Construction & Materials,4.69,390900.0,HOLD,0.0085287846481876,-0.07026437,0.37210038,-0.07026437,2026-06-03 08:51:00
model3,2025-04-23,TNT,HOLD,HOLD,0.32470936,0.4264023,0.24888834,3,Construction & Materials,4.73,11300.0,HOLD,-0.0211416490486259,-0.07582101,0.4264023,-0.07582101,2026-06-03 08:51:00
model3,2025-04-24,TNT,HOLD,HOLD,0.25473756,0.40230006,0.3429624,3,Construction & Materials,4.61,57400.0,HOLD,0.0108459869848156,0.08822486,0.40230006,0.08822486,2026-06-03 08:51:00
model3,2025-04-25,TNT,HOLD,HOLD,0.2853429,0.39761966,0.31703743,3,Construction & Materials,4.69,250100.0,HOLD,0.0063965884861405,0.03169453,0.39761966,0.03169453,2026-06-03 08:51:00
