time,symbol,low
2025-12-30 07:00:00,VHM,113.0
2025-12-31 07:00:00,VHM,115.8
2026-01-05 07:00:00,VHM,125.2
2026-01-06 07:00:00,VHM,136.5
2026-01-07 07:00:00,VHM,141.0
2026-01-08 07:00:00,VHM,139.1
2026-01-09 07:00:00,VHM,132.6
2026-01-12 07:00:00,VHM,130.2
2026-01-13 07:00:00,VHM,125.7
2026-01-14 07:00:00,VHM,124.7
2026-01-15 07:00:00,VHM,117.5
2026-01-16 07:00:00,VHM,121.1
2026-01-19 07:00:00,VHM,120.5
2026-01-20 07:00:00,VHM,119.7
2026-01-21 07:00:00,VHM,120.3
2026-01-22 07:00:00,VHM,118.5
2026-01-23 07:00:00,VHM,121.1
2026-01-26 07:00:00,VHM,116.1
2026-01-27 07:00:00,VHM,110.6
2026-01-28 07:00:00,VHM,102.9
2026-01-29 07:00:00,VHM,104.1
2026-01-30 07:00:00,VHM,104.0
2026-02-02 07:00:00,VHM,98.6
2026-02-03 07:00:00,VHM,95.5
2026-02-04 07:00:00,VHM,90.8
2026-02-05 07:00:00,VHM,91.2
2026-02-06 07:00:00,VHM,95.1
2026-02-09 07:00:00,VHM,93.1
2026-02-10 07:00:00,VHM,94.0
2026-02-11 07:00:00,VHM,102.4
2026-02-12 07:00:00,VHM,102.1
2026-02-13 07:00:00,VHM,105.3
2026-02-23 07:00:00,VHM,108.0
2026-02-24 07:00:00,VHM,107.1
2026-02-25 07:00:00,VHM,106.4
2026-02-26 07:00:00,VHM,105.6
2026-02-27 07:00:00,VHM,104.6
2026-03-02 07:00:00,VHM,100.5
2026-03-03 07:00:00,VHM,93.5
2026-03-04 07:00:00,VHM,87.0
2026-03-05 07:00:00,VHM,93.3
2026-03-06 07:00:00,VHM,93.0
2026-03-09 07:00:00,VHM,88.4
2026-03-10 07:00:00,VHM,88.3
2026-03-11 07:00:00,VHM,89.2
2026-03-12 07:00:00,VHM,93.5
2026-03-13 07:00:00,VHM,93.9
2026-03-16 07:00:00,VHM,96.9
2026-03-17 07:00:00,VHM,100.8
2026-03-18 07:00:00,VHM,105.5
2026-03-19 07:00:00,VHM,100.5
2026-03-20 07:00:00,VHM,97.0
2026-03-23 07:00:00,VHM,93.0
2026-03-24 07:00:00,VHM,96.5
2026-03-25 07:00:00,VHM,99.2
2026-03-26 07:00:00,VHM,101.1
2026-03-27 07:00:00,VHM,100.2
2026-03-30 07:00:00,VHM,100.2
2026-03-31 07:00:00,VHM,102.0
2026-04-01 07:00:00,VHM,110.2
2026-04-02 07:00:00,VHM,116.1
2026-04-03 07:00:00,VHM,117.8
2026-04-06 07:00:00,VHM,116.0
2026-04-07 07:00:00,VHM,113.5
2026-04-08 07:00:00,VHM,117.6
2026-04-10 07:00:00,VHM,120.6
2026-04-13 07:00:00,VHM,118.2
2026-04-14 07:00:00,VHM,122.9
2026-04-15 07:00:00,VHM,129.3
2026-04-16 07:00:00,VHM,137.0
2026-04-17 07:00:00,VHM,135.5
2026-04-20 07:00:00,VHM,131.5
2026-04-21 07:00:00,VHM,145.8
2026-04-22 07:00:00,VHM,141.3
2026-04-23 07:00:00,VHM,146.2
2026-04-24 07:00:00,VHM,141.2
2026-04-28 07:00:00,VHM,140.0
2026-04-29 07:00:00,VHM,146.0
2022-05-24 07:00:00,VIN,36.63
2022-05-30 07:00:00,VIN,36.63
2022-06-03 07:00:00,VIN,36.23
2017-02-28 07:00:00,VJC,61.64
2017-03-01 07:00:00,VJC,65.92
2017-03-02 07:00:00,VJC,70.49
2017-03-03 07:00:00,VJC,70.49
2017-03-06 07:00:00,VJC,75.4
2017-03-07 07:00:00,VJC,74.26
2017-03-08 07:00:00,VJC,72.2
2017-03-09 07:00:00,VJC,73.46
2017-03-10 07:00:00,VJC,73.51
2017-03-13 07:00:00,VJC,74.37
2017-03-14 07:00:00,VJC,73.91
2017-03-15 07:00:00,VJC,69.06
2017-03-16 07:00:00,VJC,66.49
2017-03-17 07:00:00,VJC,64.5
2017-03-20 07:00:00,VJC,67.63
2017-03-21 07:00:00,VJC,71.57
2017-03-22 07:00:00,VJC,70.43
2017-03-23 07:00:00,VJC,71.17
2017-03-24 07:00:00,VJC,72.49
2017-03-27 07:00:00,VJC,73.34
2017-03-28 07:00:00,VJC,74.2
2017-03-29 07:00:00,VJC,74.2
2017-03-30 07:00:00,VJC,73.06
2017-03-31 07:00:00,VJC,73.06
2017-04-03 07:00:00,VJC,71.8
2017-04-04 07:00:00,VJC,71.97
2017-04-05 07:00:00,VJC,72.2
2017-04-07 07:00:00,VJC,73.46
2017-04-11 07:00:00,VJC,74.71
2017-04-12 07:00:00,VJC,74.83
2017-04-13 07:00:00,VJC,76.37
2017-04-14 07:00:00,VJC,74.77
2017-04-17 07:00:00,VJC,74.2
2017-04-18 07:00:00,VJC,73.06
2017-04-19 07:00:00,VJC,73.0
2017-04-20 07:00:00,VJC,73.91
2017-04-21 07:00:00,VJC,74.6
2017-04-24 07:00:00,VJC,73.86
2017-04-25 07:00:00,VJC,72.77
2017-04-26 07:00:00,VJC,73.06
2017-04-27 07:00:00,VJC,73.11
2017-05-03 07:00:00,VJC,72.83
2017-05-04 07:00:00,VJC,73.0
2017-05-05 07:00:00,VJC,73.34
2017-05-08 07:00:00,VJC,73.63
2017-05-09 07:00:00,VJC,73.4
2017-05-10 07:00:00,VJC,73.63
2017-05-11 07:00:00,VJC,74.37
2017-05-12 07:00:00,VJC,74.26
2017-05-15 07:00:00,VJC,73.4
2017-05-16 07:00:00,VJC,72.82
2017-05-17 07:00:00,VJC,72.48
2017-05-18 07:00:00,VJC,72.48
2017-05-19 07:00:00,VJC,72.48
2017-05-22 07:00:00,VJC,72.54
2017-05-23 07:00:00,VJC,72.82
2017-05-24 07:00:00,VJC,72.77
2017-05-25 07:00:00,VJC,72.88
2017-05-26 07:00:00,VJC,72.31
2017-05-29 07:00:00,VJC,72.54
2017-05-30 07:00:00,VJC,72.82
2017-05-31 07:00:00,VJC,72.94
2017-06-01 07:00:00,VJC,73.17
2017-06-02 07:00:00,VJC,74.89
2017-06-05 07:00:00,VJC,74.26
2017-06-06 07:00:00,VJC,74.43
2017-06-07 07:00:00,VJC,72.82
2017-06-08 07:00:00,VJC,73.34
2017-06-09 07:00:00,VJC,72.54
2017-06-12 07:00:00,VJC,72.42
2017-06-13 07:00:00,VJC,72.59
2017-06-14 07:00:00,VJC,72.82
2017-06-15 07:00:00,VJC,72.54
2017-06-16 07:00:00,VJC,72.59
2017-06-19 07:00:00,VJC,72.54
2017-06-20 07:00:00,VJC,72.25
2017-06-21 07:00:00,VJC,71.68
2017-06-22 07:00:00,VJC,70.99
2017-06-23 07:00:00,VJC,71.22
2017-06-26 07:00:00,VJC,72.02
2017-06-27 07:00:00,VJC,71.68
2017-06-28 07:00:00,VJC,71.45
2017-06-29 07:00:00,VJC,71.1
2017-06-30 07:00:00,VJC,71.56
2017-07-03 07:00:00,VJC,71.5
2017-07-04 07:00:00,VJC,71.33
2017-07-05 07:00:00,VJC,71.5
2017-07-06 07:00:00,VJC,71.79
2017-07-07 07:00:00,VJC,71.68
2017-07-10 07:00:00,VJC,71.62
2017-07-11 07:00:00,VJC,71.39
2017-07-12 07:00:00,VJC,71.91
2017-07-13 07:00:00,VJC,72.25
2017-07-14 07:00:00,VJC,72.54
2017-07-17 07:00:00,VJC,72.42
2017-07-18 07:00:00,VJC,72.77
2017-07-19 07:00:00,VJC,73.22
2017-07-20 07:00:00,VJC,72.65
2017-07-21 07:00:00,VJC,71.5
2017-07-24 07:00:00,VJC,71.16
2017-07-25 07:00:00,VJC,71.39
2017-07-26 07:00:00,VJC,71.96
2017-07-27 07:00:00,VJC,71.85
2017-07-28 07:00:00,VJC,71.79
2017-07-31 07:00:00,VJC,71.26
2017-08-01 07:00:00,VJC,71.67
2017-08-02 07:00:00,VJC,71.79
2017-08-03 07:00:00,VJC,71.79
2017-08-04 07:00:00,VJC,71.9
2017-08-07 07:00:00,VJC,71.84
2017-08-08 07:00:00,VJC,71.9
2017-08-09 07:00:00,VJC,71.5
2017-08-10 07:00:00,VJC,71.5
2017-08-11 07:00:00,VJC,71.73
2017-08-14 07:00:00,VJC,71.73
2017-08-15 07:00:00,VJC,71.61
2017-08-16 07:00:00,VJC,71.21
2017-08-17 07:00:00,VJC,70.98
2017-08-18 07:00:00,VJC,70.34
2017-08-21 07:00:00,VJC,71.38
2017-08-22 07:00:00,VJC,71.44
2017-08-23 07:00:00,ZZZZZZ,71.5
2017-08-24 07:00:00,VJC,71.67
2017-08-25 07:00:00,VJC,72.08
2017-08-28 07:00:00,VJC,72.08
2017-08-29 07:00:00,VJC,69.47
2017-08-30 07:00:00,VJC,71.67
2017-08-31 07:00:00,VJC,71.96
2017-09-01 07:00:00,VJC,72.65
2017-09-05 07:00:00,VJC,75.26
2017-09-06 07:00:00,VJC,75.43
2017-09-07 07:00:00,VJC,75.2
2017-09-08 07:00:00,VJC,74.68
2017-09-11 07:00:00,VJC,75.49
2017-09-12 07:00:00,VJC,77.23
2017-09-13 07:00:00,VJC,77.29
2017-09-14 07:00:00,VJC,78.04
2017-09-15 07:00:00,VJC,79.72
2017-09-18 07:00:00,VJC,79.14
2017-09-19 07:00:00,VJC,78.91
2017-09-20 07:00:00,VJC,79.08
2017-09-21 07:00:00,VJC,79.25
2017-09-22 07:00:00,VJC,79.77
2017-09-25 07:00:00,VJC,85.04
2017-09-26 07:00:00,VJC,86.42
2017-09-27 07:00:00,VJC,85.04
2017-09-28 07:00:00,VJC,86.66
2017-09-29 07:00:00,VJC,87.06
2017-10-02 07:00:00,VJC,86.42
2017-10-03 07:00:00,VJC,84.23
2017-10-04 07:00:00,VJC,84.23
2017-10-05 07:00:00,VJC,86.01
2017-10-06 07:00:00,VJC,84.63
2017-10-09 07:00:00,VJC,84.39
2017-10-10 07:00:00,VJC,84.8
2017-10-11 07:00:00,VJC,84.31
2017-10-12 07:00:00,VJC,84.55
2017-10-13 07:00:00,VJC,87.31
2017-10-16 07:00:00,VJC,87.63
2017-10-17 07:00:00,VJC,89.49
2017-10-18 07:00:00,VJC,89.9
2017-10-19 07:00:00,VJC,89.66
2017-10-20 07:00:00,VJC,89.74
2017-10-23 07:00:00,VJC,88.28
2017-10-24 07:00:00,VJC,87.63
2017-10-25 07:00:00,VJC,87.55
2017-10-26 07:00:00,VJC,88.28
2017-10-27 07:00:00,VJC,88.85
2017-10-30 07:00:00,VJC,91.27
2017-10-31 07:00:00,VJC,90.79
2017-11-01 07:00:00,VJC,90.71
2017-11-02 07:00:00,VJC,90.3
2017-11-03 07:00:00,VJC,89.74
2017-11-06 07:00:00,VJC,91.36
2017-11-07 07:00:00,VJC,91.36
2017-11-08 07:00:00,VJC,92.0
2017-11-09 07:00:00,VJC,93.7
2017-11-10 07:00:00,VJC,94.92
2017-11-13 07:00:00,VJC,94.19
2017-11-14 07:00:00,VJC,93.62
2017-11-15 07:00:00,VJC,95.57
2017-11-16 07:00:00,VJC,95.57
2017-11-17 07:00:00,VJC,96.38
2017-11-20 07:00:00,VJC,97.19
2017-11-21 07:00:00,VJC,97.92
2017-11-22 07:00:00,VJC,100.51
2017-11-23 07:00:00,VJC,100.43
2017-11-24 07:00:00,VJC,103.67
2017-11-27 07:00:00,VJC,103.42
2017-11-28 07:00:00,VJC,104.31
2017-11-29 07:00:00,VJC,107.8
2017-11-30 07:00:00,VJC,109.34
2017-12-01 07:00:00,VJC,108.12
2017-12-04 07:00:00,VJC,109.01
2017-12-05 07:00:00,VJC,105.29
2017-12-06 07:00:00,VJC,101.24
2017-12-07 07:00:00,VJC,101.64
2017-12-08 07:00:00,VJC,102.69
2017-12-11 07:00:00,VJC,104.48
2017-12-12 07:00:00,VJC,104.07
2017-12-13 07:00:00,VJC,107.72
2017-12-14 07:00:00,VJC,107.31
2017-12-15 07:00:00,VJC,107.31
2017-12-18 07:00:00,VJC,112.82
2017-12-19 07:00:00,VJC,112.57
2017-12-20 07:00:00,VJC,114.6
2017-12-21 07:00:00,VJC,112.98
2017-12-22 07:00:00,VJC,110.96
2017-12-25 07:00:00,VJC,112.74
2017-12-26 07:00:00,VJC,114.19
2017-12-27 07:00:00,VJC,115.0
2017-12-28 07:00:00,VJC,115.25
2017-12-29 07:00:00,VJC,117.43
2018-01-02 07:00:00,VJC,118.81
2018-01-03 07:00:00,VJC,118.57
2018-01-05 07:00:00,VJC,119.7
2018-01-08 07:00:00,VJC,119.62
2018-01-09 07:00:00,VJC,117.43
2018-01-10 07:00:00,VJC,118.41
2018-01-11 07:00:00,VJC,119.05
2018-01-12 07:00:00,VJC,123.35
2018-01-15 07:00:00,VJC,124.72
2018-01-16 07:00:00,VJC,129.99
2018-01-17 07:00:00,VJC,128.04
2018-01-18 07:00:00,VJC,127.23
2018-01-19 07:00:00,VJC,132.9
2018-01-22 07:00:00,VJC,151.3
2018-01-25 07:00:00,VJC,161.85
2018-01-26 07:00:00,VJC,150.65
2018-01-29 07:00:00,VJC,150.09
2018-01-30 07:00:00,VJC,148.55
2018-01-31 07:00:00,VJC,155.6
2018-02-01 07:00:00,VJC,154.14
2018-02-02 07:00:00,VJC,152.28
2018-02-05 07:00:00,VJC,150.09
2018-02-06 07:00:00,VJC,139.62
2018-02-07 07:00:00,VJC,141.16
2018-02-08 07:00:00,VJC,146.03
2018-02-09 07:00:00,VJC,139.95
2018-02-12 07:00:00,VJC,150.9
2018-02-13 07:00:00,VJC,158.2
2018-02-21 07:00:00,VJC,161.28
2018-02-22 07:00:00,VJC,155.85
2018-02-23 07:00:00,VJC,156.33
2018-02-26 07:00:00,VJC,157.88
2018-02-27 07:00:00,VJC,158.36
2018-02-28 07:00:00,VJC,160.31
2018-03-01 07:00:00,VJC,160.23
2018-03-02 07:00:00,VJC,160.31
2018-03-05 07:00:00,VJC,163.88
2018-03-06 07:00:00,VJC,164.69
2018-03-07 07:00:00,VJC,167.12
2018-03-08 07:00:00,VJC,166.72
2018-03-09 07:00:00,VJC,169.56
2018-03-12 07:00:00,VJC,169.56
2018-03-13 07:00:00,VJC,163.07
2018-03-14 07:00:00,VJC,164.69
2018-03-15 07:00:00,VJC,165.58
2018-03-16 07:00:00,VJC,165.42
2018-03-19 07:00:00,VJC,166.07
2018-03-20 07:00:00,VJC,165.5
2018-03-21 07:00:00,VJC,164.69
2018-03-22 07:00:00,VJC,165.42
2018-03-23 07:00:00,VJC,164.69
2018-03-26 07:00:00,VJC,169.56
2018-03-27 07:00:00,VJC,178.08
2018-03-28 07:00:00,VJC,178.89
2018-03-29 07:00:00,VJC,179.7
2018-03-30 07:00:00,VJC,180.02
2018-04-02 07:00:00,VJC,181.89
2018-04-03 07:00:00,VJC,180.1
2018-04-04 07:00:00,VJC,179.29
2018-04-05 07:00:00,VJC,176.05
2018-04-06 07:00:00,VJC,174.51
2018-04-09 07:00:00,VJC,174.99
2018-04-10 07:00:00,VJC,174.83
2018-04-11 07:00:00,VJC,163.8
2018-04-12 07:00:00,VJC,168.75
2018-04-13 07:00:00,VJC,170.77
2018-04-16 07:00:00,VJC,170.94
2018-04-17 07:00:00,VJC,170.37
2018-04-18 07:00:00,VJC,169.15
2018-04-19 07:00:00,VJC,159.82
2018-04-20 07:00:00,VJC,157.39
2018-04-23 07:00:00,VJC,159.82
2018-04-24 07:00:00,VJC,148.71
2018-04-26 07:00:00,VJC,147.41
2018-04-27 07:00:00,VJC,148.46
2018-05-02 07:00:00,VJC,145.71
2018-05-03 07:00:00,VJC,137.84
2018-05-04 07:00:00,VJC,141.16
2018-05-07 07:00:00,VJC,143.19
2018-05-08 07:00:00,VJC,148.63
2018-05-09 07:00:00,VJC,151.3
2018-05-10 07:00:00,VJC,153.25
2018-05-11 07:00:00,VJC,150.81
2018-05-14 07:00:00,VJC,154.48
2018-05-15 07:00:00,VJC,157.33
2018-05-16 07:00:00,VJC,157.41
2018-05-17 07:00:00,VJC,151.38
2018-05-18 07:00:00,VJC,142.58
2018-05-21 07:00:00,VJC,149.34
2018-05-22 07:00:00,VJC,140.62
2018-05-23 07:00:00,VJC,140.7
2018-05-24 07:00:00,VJC,137.77
2018-05-25 07:00:00,VJC,130.02
2018-05-29 07:00:00,VJC,112.9
2018-05-30 07:00:00,VJC,116.82
2018-05-31 07:00:00,VJC,119.91
2018-06-01 07:00:00,VJC,123.09
2018-06-04 07:00:00,VJC,132.88
2018-06-05 07:00:00,VJC,138.99
2018-06-06 07:00:00,VJC,136.95
2018-06-07 07:00:00,VJC,142.33
2018-06-08 07:00:00,VJC,144.7
2018-06-11 07:00:00,VJC,143.47
2018-06-12 07:00:00,VJC,140.05
2018-06-13 07:00:00,VJC,145.51
2018-06-14 07:00:00,VJC,142.66
2018-06-15 07:00:00,VJC,140.21
2018-06-18 07:00:00,VJC,132.06
2018-06-19 07:00:00,VJC,126.27
2018-06-20 07:00:00,VJC,127.98
2018-06-21 07:00:00,VJC,134.59
2018-06-22 07:00:00,VJC,138.99
2018-06-25 07:00:00,VJC,140.29
2018-06-26 07:00:00,VJC,137.77
2018-06-27 07:00:00,VJC,139.07
2018-06-28 07:00:00,VJC,135.32
2018-06-29 07:00:00,VJC,136.38
2018-07-02 07:00:00,VJC,135.3
2018-07-03 07:00:00,VJC,129.05
2018-07-04 07:00:00,VJC,125.14
2018-07-05 07:00:00,VJC,123.18
2018-07-06 07:00:00,VJC,124.16
2018-07-09 07:00:00,VJC,131.3
2018-07-10 07:00:00,VJC,126.6
2018-07-11 07:00:00,VJC,125.14
2018-07-12 07:00:00,VJC,125.14
2018-07-13 07:00:00,VJC,125.72
2018-07-16 07:00:00,VJC,127.78
2018-07-17 07:00:00,VJC,127.39
2018-07-18 07:00:00,VJC,130.03
2018-07-19 07:00:00,VJC,132.47
2018-07-20 07:00:00,VJC,128.07
2018-07-23 07:00:00,VJC,132.96
2018-07-24 07:00:00,ZZZZZZ,131.98
2018-07-25 07:00:00,VJC,130.71
2018-07-26 07:00:00,VJC,130.42
2018-07-27 07:00:00,VJC,132.66
2018-07-30 07:00:00,VJC,134.52
2018-07-31 07:00:00,VJC,138.82
2018-08-01 07:00:00,VJC,138.24
2018-08-02 07:00:00,VJC,137.55
2018-08-03 07:00:00,VJC,141.95
2018-08-06 07:00:00,VJC,143.22
2018-08-07 07:00:00,VJC,142.93
2018-08-08 07:00:00,VJC,143.32
2018-08-09 07:00:00,VJC,144.69
2018-08-10 07:00:00,VJC,145.67
2018-08-13 07:00:00,VJC,148.11
2018-08-14 07:00:00,VJC,148.01
2018-08-15 07:00:00,VJC,144.69
2018-08-16 07:00:00,VJC,140.78
2018-08-17 07:00:00,VJC,146.25
2018-08-20 07:00:00,VJC,145.67
2018-08-21 07:00:00,VJC,147.13
2018-08-22 07:00:00,VJC,147.52
2018-08-23 07:00:00,VJC,147.13
2018-08-24 07:00:00,VJC,147.13
2018-08-27 07:00:00,VJC,148.6
2018-08-28 07:00:00,VJC,149.48
2018-08-29 07:00:00,VJC,150.75
2018-08-30 07:00:00,VJC,150.75
2018-08-31 07:00:00,VJC,152.02
2018-09-04 07:00:00,VJC,141.85
2018-09-05 07:00:00,VJC,145.72
2018-09-06 07:00:00,VJC,143.74
2018-09-07 07:00:00,VJC,145.52
2018-09-10 07:00:00,VJC,145.72
2018-09-11 07:00:00,VJC,146.32
2018-09-12 07:00:00,VJC,147.9
2018-09-13 07:00:00,VJC,146.71
2018-09-14 07:00:00,VJC,146.91
2018-09-17 07:00:00,VJC,144.73
2018-09-18 07:00:00,VJC,144.53
2018-09-19 07:00:00,VJC,147.21
2018-09-20 07:00:00,VJC,147.21
2018-09-21 07:00:00,VJC,146.71
2018-09-24 07:00:00,VJC,148.1
2018-09-25 07:00:00,VJC,149.39
2018-09-26 07:00:00,VJC,149.69
2018-09-27 07:00:00,VJC,149.59
2018-09-28 07:00:00,VJC,149.49
2018-10-01 07:00:00,VJC,146.22
2018-10-02 07:00:00,VJC,142.75
2018-10-03 07:00:00,VJC,143.14
2018-10-04 07:00:00,VJC,141.26
2018-10-05 07:00:00,VJC,141.16
2018-10-08 07:00:00,VJC,139.38
2018-10-09 07:00:00,VJC,139.77
2018-10-10 07:00:00,VJC,141.95
2018-10-11 07:00:00,VJC,133.83
2018-10-12 07:00:00,VJC,137.29
2018-10-15 07:00:00,VJC,136.8
2018-10-16 07:00:00,VJC,135.61
2018-10-17 07:00:00,VJC,136.3
2018-10-18 07:00:00,VJC,134.82
2018-10-19 07:00:00,VJC,130.85
2018-10-22 07:00:00,VJC,126.59
2018-10-23 07:00:00,VJC,125.6
2018-10-24 07:00:00,VJC,126.89
2018-10-25 07:00:00,VJC,120.05
2018-10-26 07:00:00,VJC,123.52
2018-10-29 07:00:00,VJC,122.43
2018-10-30 07:00:00,VJC,123.42
2018-11-01 07:00:00,VJC,132.44
2018-11-02 07:00:00,VJC,132.83
2018-11-05 07:00:00,VJC,133.23
2018-11-06 07:00:00,VJC,132.83
2018-11-07 07:00:00,VJC,129.17
2018-11-08 07:00:00,VJC,131.35
2018-11-09 07:00:00,VJC,129.17
2018-11-12 07:00:00,VJC,127.78
2018-11-13 07:00:00,VJC,126.39
2018-11-14 07:00:00,VJC,126.39
2018-11-15 07:00:00,VJC,125.7
2018-11-16 07:00:00,VJC,125.6
2018-11-19 07:00:00,VJC,126.79
2018-11-20 07:00:00,VJC,127.28
2018-11-21 07:00:00,VJC,126.39
2018-11-22 07:00:00,VJC,126.69
2018-11-23 07:00:00,VJC,125.8
2018-11-26 07:00:00,VJC,125.7
2018-11-27 07:00:00,VJC,125.5
2018-11-28 07:00:00,VJC,125.7
2018-11-29 07:00:00,VJC,129.76
2018-11-30 07:00:00,VJC,128.77
2018-12-03 07:00:00,VJC,129.96
2018-12-04 07:00:00,VJC,130.55
2018-12-05 07:00:00,VJC,130.26
2018-12-06 07:00:00,VJC,129.86
2018-12-07 07:00:00,VJC,130.75
2018-12-10 07:00:00,VJC,128.77
2018-12-11 07:00:00,VJC,127.38
2018-12-12 07:00:00,VJC,127.78
2018-12-13 07:00:00,VJC,128.08
2018-12-14 07:00:00,VJC,126.89
2018-12-17 07:00:00,VJC,124.41
2018-12-18 07:00:00,VJC,122.13
2018-12-19 07:00:00,VJC,123.71
2018-12-20 07:00:00,VJC,122.92
2018-12-21 07:00:00,VJC,121.83
2018-12-24 07:00:00,VJC,122.92
2018-12-25 07:00:00,VJC,119.95
2018-12-26 07:00:00,VJC,118.96
2018-12-27 07:00:00,???,118.76
2018-12-28 07:00:00,VJC,117.27
2019-01-02 07:00:00,VJC,114.99
2019-01-03 07:00:00,VJC,114.0
2019-01-04 07:00:00,VJC,112.31
2019-01-07 07:00:00,VJC,112.12
2019-01-08 07:00:00,VJC,113.5
2019-01-09 07:00:00,VJC,113.6
2019-01-10 07:00:00,VJC,113.8
2019-01-11 07:00:00,VJC,114.0
2019-01-14 07:00:00,VJC,115.78
2019-01-15 07:00:00,VJC,115.29
2019-01-16 07:00:00,VJC,114.0
2019-01-17 07:00:00,VJC,113.5
2019-01-18 07:00:00,VJC,113.31
2019-01-21 07:00:00,VJC,113.5
2019-01-22 07:00:00,VJC,113.8
2019-01-23 07:00:00,VJC,113.9
2019-01-24 07:00:00,VJC,114.99
2019-01-25 07:00:00,VJC,117.37
2019-01-28 07:00:00,VJC,120.44
2019-01-29 07:00:00,VJC,119.65
2019-01-30 07:00:00,VJC,120.64
2019-01-31 07:00:00,VJC,121.14
2019-02-01 07:00:00,VJC,122.33
2019-02-11 07:00:00,VJC,123.91
2019-02-12 07:00:00,VJC,123.81
2019-02-13 07:00:00,VJC,123.12
2019-02-14 07:00:00,VJC,121.93
2019-02-15 07:00:00,VJC,119.55
2019-02-18 07:00:00,VJC,118.86
2019-02-19 07:00:00,VJC,119.45
2019-02-20 07:00:00,VJC,117.96
2019-02-21 07:00:00,VJC,116.48
2019-02-22 07:00:00,VJC,117.96
2019-02-25 07:00:00,VJC,121.43
2019-02-26 07:00:00,VJC,122.03
2019-02-27 07:00:00,VJC,120.94
2019-02-28 07:00:00,VJC,117.96
2019-03-01 07:00:00,VJC,115.98
2019-03-04 07:00:00,VJC,118.66
2019-03-05 07:00:00,VJC,118.46
2019-03-06 07:00:00,VJC,118.96
2019-03-07 07:00:00,VJC,119.85
2019-03-08 07:00:00,VJC,118.46
2019-03-11 07:00:00,VJC,118.96
2019-03-12 07:00:00,VJC,118.86
2019-03-13 07:00:00,VJC,117.47
2019-03-14 07:00:00,VJC,116.77
2019-03-15 07:00:00,VJC,117.27
2019-03-18 07:00:00,VJC,117.77
2019-03-19 07:00:00,VJC,117.96
2019-03-20 07:00:00,VJC,117.07
2019-03-21 07:00:00,VJC,117.17
2019-03-22 07:00:00,VJC,116.77
2019-03-25 07:00:00,VJC,115.88
2019-03-26 07:00:00,VJC,116.77
2019-03-27 07:00:00,VJC,116.48
2019-03-28 07:00:00,VJC,115.49
2019-03-29 07:00:00,VJC,114.89
2019-04-01 07:00:00,VJC,113.11
2019-04-02 07:00:00,VJC,113.5
2019-04-03 07:00:00,VJC,111.62
2019-04-04 07:00:00,VJC,111.82
2019-04-05 07:00:00,VJC,111.42
2019-04-08 07:00:00,VJC,109.44
2019-04-09 07:00:00,VJC,106.37
2019-04-10 07:00:00,VJC,110.03
2019-04-11 07:00:00,VJC,112.02
2019-04-12 07:00:00,VJC,111.52
2019-04-16 07:00:00,VJC,110.73
2019-04-17 07:00:00,VJC,111.32
2019-04-18 07:00:00,VJC,112.31
2019-04-19 07:00:00,VJC,113.6
2019-04-22 07:00:00,VJC,113.7
2019-04-23 07:00:00,VJC,113.4
2019-04-24 07:00:00,VJC,113.4
2019-04-25 07:00:00,VJC,113.9
2019-04-26 07:00:00,VJC,114.2
2019-05-02 07:00:00,VJC,116.0
2019-05-03 07:00:00,VJC,117.8
2019-05-06 07:00:00,VJC,116.4
2019-05-07 07:00:00,VJC,116.0
2019-05-08 07:00:00,VJC,114.7
2019-05-09 07:00:00,VJC,114.6
2019-05-10 07:00:00,VJC,114.0
2019-05-13 07:00:00,VJC,115.0
2019-05-14 07:00:00,VJC,115.7
2019-05-15 07:00:00,VJC,117.0
2019-05-16 07:00:00,VJC,117.8
2019-05-17 07:00:00,VJC,117.0
2019-05-20 07:00:00,VJC,117.6
2019-05-21 07:00:00,VJC,118.4
2019-05-22 07:00:00,VJC,118.5
2019-05-23 07:00:00,VJC,118.6
2019-05-24 07:00:00,VJC,118.5
2019-05-27 07:00:00,VJC,119.9
2019-05-28 07:00:00,VJC,120.4
2019-05-29 07:00:00,VJC,122.8
2019-05-30 07:00:00,VJC,122.0
2019-05-31 07:00:00,VJC,123.6
2019-06-03 07:00:00,VJC,121.9
2019-06-04 07:00:00,VJC,120.0
2019-06-05 07:00:00,VJC,120.8
2019-06-06 07:00:00,VJC,119.4
2019-06-07 07:00:00,VJC,121.5
2019-06-10 07:00:00,VJC,122.5
2019-06-11 07:00:00,VJC,122.8
2019-06-12 07:00:00,VJC,122.5
2019-06-13 07:00:00,VJC,121.1
2019-06-14 07:00:00,VJC,121.1
2019-06-17 07:00:00,VJC,119.0
2019-06-18 07:00:00,VJC,118.0
2019-06-19 07:00:00,VJC,118.3
2019-06-20 07:00:00,VJC,119.5
2019-06-21 07:00:00,VJC,122.4
2019-06-24 07:00:00,VJC,123.2
2019-06-25 07:00:00,VJC,123.0
2019-06-26 07:00:00,VJC,123.8
2019-06-27 07:00:00,VJC,124.0
2019-06-28 07:00:00,VJC,124.2
2019-07-01 07:00:00,VJC,126.0
2019-07-02 07:00:00,VJC,126.9
2019-07-03 07:00:00,VJC,127.3
2019-07-04 07:00:00,VJC,128.1
2019-07-05 07:00:00,VJC,129.0
2019-07-08 07:00:00,VJC,127.7
2019-07-09 07:00:00,VJC,127.7
