time,symbol,volume
2025-06-25 07:00:00,CSV,1298100.0
2025-06-26 07:00:00,CSV,1320200.0
2025-06-27 07:00:00,CSV,1967700.0
2025-06-30 07:00:00,CSV,3156300.0
2025-07-01 07:00:00,CSV,1906300.0
2025-07-02 07:00:00,CSV,1790900.0
2025-07-03 07:00:00,CSV,2614000.0
2025-07-04 07:00:00,CSV,819200.0
2025-07-07 07:00:00,CSV,1456700.0
2025-07-08 07:00:00,CSV,1971500.0
2025-07-09 07:00:00,CSV,1610200.0
2025-07-10 07:00:00,CSV,994200.0
2025-07-11 07:00:00,CSV,2880600.0
2025-07-14 07:00:00,CSV,1463300.0
2025-07-15 07:00:00,CSV,2215800.0
2025-07-16 07:00:00,CSV,1044200.0
2025-07-17 07:00:00,CSV,1734500.0
2025-07-18 07:00:00,CSV,2050100.0
2025-07-21 07:00:00,CSV,1687100.0
2025-07-22 07:00:00,CSV,2942400.0
2025-07-23 07:00:00,CSV,6357500.0
2025-07-24 07:00:00,CSV,2839800.0
2025-07-25 07:00:00,CSV,2845800.0
2025-07-28 07:00:00,CSV,3079800.0
2025-07-29 07:00:00,CSV,5635200.0
2025-07-30 07:00:00,CSV,1923800.0
2025-07-31 07:00:00,CSV,1923100.0
2025-08-01 07:00:00,CSV,1858300.0
2025-08-04 07:00:00,CSV,1079300.0
2025-08-05 07:00:00,CSV,2504100.0
2025-08-06 07:00:00,CSV,2366000.0
2025-08-07 07:00:00,CSV,1035200.0
2025-08-08 07:00:00,CSV,2329300.0
2025-08-11 07:00:00,CSV,1285400.0
2025-08-12 07:00:00,CSV,2847100.0
2025-08-13 07:00:00,CSV,2161100.0
2025-08-14 07:00:00,CSV,1555200.0
2025-08-15 07:00:00,CSV,179069800.0
2025-08-18 07:00:00,CSV,1253500.0
2025-08-19 07:00:00,CSV,1830200.0
2025-08-20 07:00:00,CSV,2023400.0
2025-08-21 07:00:00,CSV,1718700.0
2025-08-22 07:00:00,CSV,1229300.0
2025-08-25 07:00:00,CSV,604100.0
2025-08-26 07:00:00,CSV,612700.0
2025-08-27 07:00:00,CSV,671300.0
2025-08-29 07:00:00,CSV,868700.0
2025-09-03 07:00:00,CSV,747200.0
2025-09-04 07:00:00,CSV,858200.0
2025-09-05 07:00:00,CSV,1196500.0
2025-09-08 07:00:00,CSV,1082800.0
2025-09-09 07:00:00,CSV,557700.0
2025-09-11 07:00:00,CSV,532300.0
2025-09-12 07:00:00,CSV,676400.0
2025-09-15 07:00:00,CSV,716000.0
2025-09-16 07:00:00,CSV,517600.0
2025-09-17 07:00:00,CSV,1945500.0
2025-09-18 07:00:00,CSV,464700.0
2025-09-19 07:00:00,CSV,449800.0
2025-09-22 07:00:00,CSV,810300.0
2025-09-29 07:00:00,CSV,450500.0
2025-09-30 07:00:00,CSV,763500.0
2025-10-03 07:00:00,CSV,50585200.0
2025-10-10 07:00:00,CSV,463600.0
2025-10-13 07:00:00,CSV,710200.0
2025-10-14 07:00:00,CSV,566800.0
2025-10-15 07:00:00,CSV,654000.0
2025-10-16 07:00:00,CSV,699200.0
2025-10-17 07:00:00,CSV,439200.0
2025-10-20 07:00:00,CSV,959500.0
2025-10-21 07:00:00,CSV,644400.0
2025-10-22 07:00:00,CSV,457900.0
2025-10-24 07:00:00,CSV,872100.0
2025-10-28 07:00:00,CSV,1133300.0
2025-10-29 07:00:00,CSV,651000.0
2025-10-30 07:00:00,CSV,583700.0
2025-10-31 07:00:00,CSV,1362100.0
2025-11-03 07:00:00,CSV,667700.0
2025-11-04 07:00:00,CSV,1110800.0
2025-11-05 07:00:00,CSV,551300.0
2025-11-06 07:00:00,CSV,1016000.0
2025-11-07 07:00:00,CSV,721400.0
2025-11-10 07:00:00,CSV,534100.0
2025-11-11 07:00:00,CSV,618500.0
2025-11-13 07:00:00,CSV,2295900.0
2025-11-17 07:00:00,CSV,1137800.0
2025-11-18 07:00:00,CSV,978700.0
2025-11-19 07:00:00,CSV,1559200.0
2025-11-21 07:00:00,CSV,490000.0
2025-11-25 07:00:00,CSV,694300.0
2025-12-09 07:00:00,CSV,562100.0
2025-12-16 07:00:00,CSV,543000.0
2025-12-19 07:00:00,CSV,465900.0
2025-12-23 07:00:00,CSV,626700.0
2025-12-26 07:00:00,CSV,666200.0
2025-12-30 07:00:00,CSV,597100.0
2026-01-08 07:00:00,CSV,750400.0
2026-01-12 07:00:00,CSV,524900.0
2026-01-13 07:00:00,CSV,664500.0
2026-01-14 07:00:00,CSV,1970200.0
2026-01-15 07:00:00,CSV,2139000.0
2026-01-16 07:00:00,CSV,1607800.0
2026-01-19 07:00:00,CSV,766600.0
2026-01-20 07:00:00,CSV,859900.0
2026-01-21 07:00:00,CSV,2079900.0
2026-01-22 07:00:00,CSV,2401700.0
2026-01-23 07:00:00,CSV,1012900.0
2026-01-26 07:00:00,CSV,1698900.0
2026-01-27 07:00:00,CSV,557300.0
2026-01-28 07:00:00,CSV,675100.0
2026-01-29 07:00:00,CSV,513400.0
2026-01-30 07:00:00,CSV,647700.0
2026-02-02 07:00:00,CSV,543600.0
2026-02-03 07:00:00,CSV,658200.0
2026-02-04 07:00:00,CSV,672300.0
2026-02-05 07:00:00,CSV,1162500.0
2026-02-06 07:00:00,CSV,549000.0
2026-02-10 07:00:00,CSV,689400.0
2026-02-23 07:00:00,CSV,525000.0
2026-02-24 07:00:00,CSV,1331100.0
2026-02-25 07:00:00,CSV,674100.0
2026-02-26 07:00:00,CSV,795700.0
2026-02-27 07:00:00,CSV,1753700.0
2026-03-02 07:00:00,CSV,4866900.0
2026-03-03 07:00:00,CSV,2752100.0
2026-03-04 07:00:00,CSV,3349000.0
2026-03-05 07:00:00,CSV,1610600.0
2026-03-06 07:00:00,CSV,1443400.0
2026-03-09 07:00:00,CSV,2533700.0
2026-03-10 07:00:00,CSV,1958200.0
2026-03-11 07:00:00,CSV,947400.0
2026-03-12 07:00:00,CSV,1389100.0
2026-03-13 07:00:00,CSV,1417900.0
2026-03-16 07:00:00,CSV,1257800.0
2026-03-17 07:00:00,CSV,1218700.0
2026-03-18 07:00:00,CSV,1440300.0
2026-03-19 07:00:00,CSV,822800.0
2026-03-20 07:00:00,CSV,-599100.0
2026-03-23 07:00:00,CSV,1496400.0
2026-03-24 07:00:00,CSV,457900.0
2026-03-25 07:00:00,CSV,593900.0
2026-03-26 07:00:00,CSV,769500.0
2026-03-27 07:00:00,CSV,517200.0
2026-03-30 07:00:00,CSV,544000.0
2026-04-01 07:00:00,CSV,547700.0
2026-04-02 07:00:00,CSV,1110200.0
2026-04-03 07:00:00,CSV,639000.0
2026-04-06 07:00:00,CSV,708600.0
2026-04-08 07:00:00,CSV,493000.0
2026-04-09 07:00:00,CSV,695300.0
2026-04-10 07:00:00,CSV,761100.0
2026-04-13 07:00:00,CSV,1031200.0
2026-04-14 07:00:00,CSV,812500.0
2026-04-15 07:00:00,CSV,560200.0
2026-04-16 07:00:00,CSV,469900.0
2026-04-21 07:00:00,CSV,507100.0
2026-04-22 07:00:00,CSV,496800.0
2026-04-23 07:00:00,CSV,704400.0
2026-04-29 07:00:00,CSV,594800.0
2025-10-24 07:00:00,CT3,888100.0
2025-10-31 07:00:00,CT3,1395000.0
2017-01-16 07:00:00,CTB,530100.0
2017-06-28 07:00:00,CTB,450300.0
2021-10-29 07:00:00,CTB,1478808.0
2022-05-24 07:00:00,CTB,673100.0
2022-06-22 07:00:00,CTB,1319300.0
2022-07-12 07:00:00,CTB,1129575.0
2015-12-17 07:00:00,CTG,744030.0
2015-12-18 07:00:00,CTG,535760.0
2015-12-21 07:00:00,CTG,440600.0
2015-12-23 07:00:00,CTG,556450.0
2015-12-29 07:00:00,CTG,604950.0
2015-12-30 07:00:00,CTG,638890.0
2016-01-06 07:00:00,CTG,544940.0
2016-01-07 07:00:00,CTG,1592360.0
2016-01-08 07:00:00,CTG,992590.0
2016-01-11 07:00:00,CTG,667790.0
2016-01-12 07:00:00,CTG,591100.0
2016-01-13 07:00:00,CTG,458080.0
2016-01-14 07:00:00,CTG,853540.0
2016-01-15 07:00:00,CTG,648830.0
2016-01-18 07:00:00,CTG,1397320.0
2016-01-19 07:00:00,CTG,1027250.0
2016-01-20 07:00:00,CTG,608350.0
2016-01-21 07:00:00,CTG,1144260.0
2016-01-22 07:00:00,CTG,874560.0
2016-01-25 07:00:00,CTG,879160.0
2016-01-26 07:00:00,CTG,974540.0
2016-02-18 07:00:00,CTG,462570.0
2016-02-19 07:00:00,CTG,464980.0
2016-02-22 07:00:00,CTG,798720.0
2016-02-23 07:00:00,CTG,547820.0
2016-02-24 07:00:00,CTG,3102090.0
2016-02-25 07:00:00,CTG,1745900.0
2016-02-29 07:00:00,CTG,927670.0
2016-03-01 07:00:00,CTG,795250.0
2016-03-02 07:00:00,CTG,600340.0
2016-03-03 07:00:00,CTG,908900.0
2016-03-04 07:00:00,CTG,988840.0
2016-03-07 07:00:00,CTG,738230.0
2016-03-08 07:00:00,CTG,1265670.0
2016-03-09 07:00:00,CTG,848880.0
2016-03-11 07:00:00,CTG,599880.0
2016-03-14 07:00:00,CTG,556200.0
2016-03-15 07:00:00,CTG,749470.0
2016-03-16 07:00:00,CTG,661310.0
2016-03-17 07:00:00,CTG,948590.0
2016-03-21 07:00:00,CTG,633320.0
2016-03-22 07:00:00,CTG,478150.0
2016-03-24 07:00:00,CTG,549240.0
2016-03-25 07:00:00,CTG,653890.0
2016-03-29 07:00:00,CTG,531710.0
2016-03-30 07:00:00,CTG,693910.0
2016-03-31 07:00:00,CTG,573010.0
2016-04-01 07:00:00,CTG,499970.0
2016-04-06 07:00:00,CTG,1125710.0
2016-04-07 07:00:00,CTG,1000690.0
2016-04-08 07:00:00,CTG,485640.0
2016-04-11 07:00:00,CTG,1579920.0
2016-04-12 07:00:00,CTG,1469180.0
2016-04-13 07:00:00,CTG,889370.0
2016-04-15 07:00:00,CTG,1575310.0
2016-04-19 07:00:00,CTG,593650.0
2016-04-20 07:00:00,CTG,809560.0
2016-04-21 07:00:00,CTG,436360.0
2016-04-22 07:00:00,CTG,2636290.0
2016-04-25 07:00:00,CTG,2999940.0
2016-04-26 07:00:00,CTG,644470.0
2016-04-27 07:00:00,CTG,1759290.0
2016-04-28 07:00:00,CTG,1137280.0
2016-04-29 07:00:00,CTG,1345320.0
2016-05-04 07:00:00,CTG,775300.0
2016-05-05 07:00:00,CTG,1517550.0
2016-05-06 07:00:00,CTG,3576280.0
2016-05-09 07:00:00,CTG,2398820.0
2016-05-10 07:00:00,CTG,1709950.0
2016-05-11 07:00:00,CTG,3463790.0
2016-05-12 07:00:00,CTG,1282940.0
2016-05-13 07:00:00,CTG,1600710.0
2016-05-16 07:00:00,CTG,894230.0
2016-05-17 07:00:00,CTG,1847570.0
2016-05-18 07:00:00,CTG,1645270.0
2016-05-19 07:00:00,CTG,555110.0
2016-05-20 07:00:00,CTG,774760.0
2016-05-23 07:00:00,CTG,938770.0
2016-05-24 07:00:00,CTG,1147300.0
2016-05-25 07:00:00,CTG,1056090.0
2016-05-26 07:00:00,CTG,1542950.0
2016-05-27 07:00:00,CTG,928400.0
2016-05-30 07:00:00,CTG,614250.0
2016-05-31 07:00:00,CTG,1127520.0
2016-06-01 07:00:00,CTG,1117640.0
2016-06-03 07:00:00,CTG,580270.0
2016-06-06 07:00:00,CTG,802850.0
2016-06-07 07:00:00,CTG,537710.0
2016-06-08 07:00:00,CTG,493650.0
2016-06-10 07:00:00,CTG,1063080.0
2016-06-13 07:00:00,CTG,584150.0
2016-06-14 07:00:00,CTG,48841500.0
2016-06-15 07:00:00,CTG,497500.0
2016-06-17 07:00:00,CTG,632060.0
2016-06-22 07:00:00,CTG,513610.0
2016-06-23 07:00:00,CTG,479790.0
2016-06-24 07:00:00,CTG,1093710.0
2016-06-29 07:00:00,CTG,513620.0
2016-07-04 07:00:00,CTG,470750.0
2016-07-05 07:00:00,CTG,797750.0
2016-07-11 07:00:00,CTG,1215260.0
2016-07-12 07:00:00,CTG,2088690.0
2016-07-13 07:00:00,CTG,5165290.0
2016-07-14 07:00:00,CTG,5103110.0
2016-07-15 07:00:00,CTG,1463810.0
2016-07-18 07:00:00,CTG,1084130.0
2016-07-19 07:00:00,CTG,1644370.0
2016-07-20 07:00:00,CTG,1757120.0
2016-07-21 07:00:00,CTG,785170.0
2016-07-22 07:00:00,CTG,1243490.0
2016-07-25 07:00:00,CTG,463360.0
2016-07-27 07:00:00,CTG,1495190.0
2016-07-29 07:00:00,CTG,435450.0
2016-08-01 07:00:00,CTG,609860.0
2016-08-02 07:00:00,CTG,1344970.0
2016-08-03 07:00:00,CTG,449320.0
2016-08-04 07:00:00,CTG,610370.0
2016-08-05 07:00:00,CTG,550230.0
2016-08-09 07:00:00,CTG,434340.0
2016-08-10 07:00:00,CTG,452530.0
2016-08-11 07:00:00,CTG,670610.0
2016-08-19 07:00:00,CTG,602920.0
2016-08-22 07:00:00,CTG,495890.0
2016-08-26 07:00:00,CTG,622140.0
2016-08-30 07:00:00,CTG,667880.0
2016-08-31 07:00:00,CTG,594530.0
2016-09-05 07:00:00,CTG,17277150.0
2016-09-19 07:00:00,ZZZZZZ,510530.0
2016-09-27 07:00:00,CTG,756460.0
2016-09-28 07:00:00,CTG,841370.0
2016-09-30 07:00:00,CTG,431170.0
2016-10-04 07:00:00,CTG,701650.0
2016-10-05 07:00:00,CTG,1470580.0
2016-10-06 07:00:00,CTG,846960.0
2016-10-10 07:00:00,CTG,556460.0
2016-10-11 07:00:00,CTG,477450.0
2016-10-14 07:00:00,CTG,640770.0
2016-10-19 07:00:00,CTG,1147690.0
2016-10-24 07:00:00,CTG,825040.0
2016-10-25 07:00:00,CTG,632230.0
2016-10-27 07:00:00,CTG,818220.0
2016-10-28 07:00:00,CTG,997730.0
2016-11-09 07:00:00,CTG,482840.0
2016-11-10 07:00:00,CTG,669330.0
2016-11-17 07:00:00,CTG,569800.0
2016-11-21 07:00:00,CTG,591420.0
2016-11-22 07:00:00,CTG,532560.0
2016-11-25 07:00:00,CTG,728280.0
2016-11-29 07:00:00,CTG,452340.0
2016-12-01 07:00:00,CTG,441510.0
2016-12-02 07:00:00,CTG,589230.0
2016-12-05 07:00:00,CTG,687550.0
2016-12-06 07:00:00,CTG,692140.0
2016-12-07 07:00:00,CTG,607910.0
2016-12-08 07:00:00,CTG,562000.0
2016-12-09 07:00:00,CTG,581760.0
2016-12-12 07:00:00,CTG,894390.0
2016-12-13 07:00:00,CTG,675590.0
2016-12-14 07:00:00,CTG,453960.0
2016-12-15 07:00:00,CTG,616860.0
2016-12-16 07:00:00,CTG,465860.0
2016-12-19 07:00:00,CTG,882180.0
2016-12-20 07:00:00,CTG,555100.0
2016-12-21 07:00:00,CTG,702700.0
2016-12-22 07:00:00,CTG,517150.0
2016-12-23 07:00:00,CTG,481330.0
2016-12-28 07:00:00,CTG,538430.0
2016-12-29 07:00:00,CTG,882870.0
2017-01-03 07:00:00,CTG,1008370.0
2017-01-04 07:00:00,CTG,1006570.0
2017-01-05 07:00:00,CTG,892010.0
2017-01-06 07:00:00,CTG,1151370.0
2017-01-09 07:00:00,CTG,1335810.0
2017-01-10 07:00:00,CTG,693510.0
2017-01-11 07:00:00,CTG,2008310.0
2017-01-12 07:00:00,CTG,739950.0
2017-01-13 07:00:00,CTG,623490.0
2017-01-16 07:00:00,CTG,815390.0
2017-01-17 07:00:00,CTG,3003990.0
2017-01-18 07:00:00,CTG,1624550.0
2017-01-19 07:00:00,CTG,1088370.0
2017-01-20 07:00:00,CTG,2339900.0
2017-01-23 07:00:00,CTG,2995710.0
2017-01-24 07:00:00,CTG,2109910.0
2017-01-25 07:00:00,CTG,2442780.0
2017-02-02 07:00:00,CTG,1314520.0
2017-02-03 07:00:00,CTG,2070490.0
2017-02-06 07:00:00,CTG,1384570.0
2017-02-07 07:00:00,CTG,3218470.0
2017-02-08 07:00:00,CTG,2904010.0
2017-02-09 07:00:00,CTG,1592330.0
2017-02-10 07:00:00,CTG,3566190.0
2017-02-13 07:00:00,CTG,1937220.0
2017-02-14 07:00:00,CTG,2680990.0
2017-02-15 07:00:00,CTG,4804180.0
2017-02-16 07:00:00,CTG,5808080.0
2017-02-17 07:00:00,CTG,2778190.0
2017-02-20 07:00:00,CTG,2694060.0
2017-02-21 07:00:00,CTG,2330830.0
2017-02-22 07:00:00,CTG,3853650.0
2017-02-23 07:00:00,CTG,2473690.0
2017-02-24 07:00:00,CTG,1407370.0
2017-02-27 07:00:00,CTG,1522540.0
2017-02-28 07:00:00,CTG,2586140.0
2017-03-01 07:00:00,CTG,1182670.0
2017-03-02 07:00:00,CTG,816410.0
2017-03-03 07:00:00,CTG,1754040.0
2017-03-06 07:00:00,CTG,1718240.0
2017-03-07 07:00:00,CTG,844680.0
2017-03-08 07:00:00,CTG,1972150.0
2017-03-09 07:00:00,CTG,1281380.0
2017-03-10 07:00:00,CTG,969700.0
2017-03-13 07:00:00,CTG,1059150.0
2017-03-14 07:00:00,CTG,1001120.0
2017-03-15 07:00:00,CTG,1048050.0
2017-03-16 07:00:00,CTG,886330.0
2017-03-17 07:00:00,CTG,696990.0
2017-03-20 07:00:00,CTG,1679060.0
2017-03-21 07:00:00,CTG,2470110.0
2017-03-22 07:00:00,CTG,2382120.0
2017-03-23 07:00:00,CTG,932740.0
2017-03-24 07:00:00,CTG,2471790.0
2017-03-27 07:00:00,CTG,1622690.0
2017-03-28 07:00:00,CTG,992200.0
2017-03-29 07:00:00,CTG,1098970.0
2017-03-30 07:00:00,CTG,992300.0
2017-03-31 07:00:00,CTG,1445170.0
2017-04-03 07:00:00,CTG,1573370.0
2017-04-04 07:00:00,CTG,775940.0
2017-04-05 07:00:00,CTG,798240.0
2017-04-07 07:00:00,CTG,681240.0
2017-04-10 07:00:00,CTG,447310.0
2017-04-11 07:00:00,CTG,1238960.0
2017-04-12 07:00:00,CTG,1144700.0
2017-04-13 07:00:00,CTG,954120.0
2017-04-14 07:00:00,CTG,1645800.0
2017-04-17 07:00:00,CTG,1623170.0
2017-04-18 07:00:00,CTG,1077960.0
2017-04-19 07:00:00,CTG,497490.0
2017-04-20 07:00:00,CTG,453700.0
2017-04-21 07:00:00,CTG,652400.0
2017-04-26 07:00:00,CTG,475310.0
2017-04-28 07:00:00,CTG,692930.0
2017-05-03 07:00:00,CTG,474500.0
2017-05-04 07:00:00,CTG,-973500.0
2017-05-09 07:00:00,CTG,844220.0
2017-05-10 07:00:00,CTG,1931930.0
2017-05-11 07:00:00,CTG,641050.0
2017-05-12 07:00:00,CTG,703260.0
2017-05-15 07:00:00,CTG,1110290.0
2017-05-16 07:00:00,CTG,815770.0
2017-05-17 07:00:00,CTG,654830.0
2017-05-18 07:00:00,CTG,933490.0
2017-05-19 07:00:00,CTG,1091650.0
2017-05-22 07:00:00,CTG,5170640.0
2017-05-23 07:00:00,CTG,1965190.0
2017-05-24 07:00:00,CTG,2068710.0
2017-05-25 07:00:00,CTG,2220180.0
2017-05-26 07:00:00,CTG,1376370.0
2017-05-29 07:00:00,CTG,5590140.0
2017-05-30 07:00:00,CTG,2589230.0
2017-05-31 07:00:00,CTG,-1058830.0
2017-06-01 07:00:00,CTG,1658360.0
2017-06-02 07:00:00,CTG,1569140.0
2017-06-05 07:00:00,CTG,968510.0
2017-06-06 07:00:00,CTG,1433850.0
2017-06-07 07:00:00,CTG,6095440.0
2017-06-08 07:00:00,CTG,1285490.0
2017-06-09 07:00:00,CTG,1210820.0
2017-06-12 07:00:00,CTG,1164340.0
2017-06-13 07:00:00,CTG,1257110.0
2017-06-14 07:00:00,CTG,3179340.0
2017-06-15 07:00:00,CTG,2805430.0
2017-06-16 07:00:00,CTG,982090.0
2017-06-19 07:00:00,CTG,1575050.0
2017-06-20 07:00:00,CTG,1962690.0
2017-06-21 07:00:00,CTG,2667760.0
2017-06-22 07:00:00,CTG,1834770.0
2017-06-23 07:00:00,CTG,1351710.0
2017-06-26 07:00:00,CTG,1228390.0
2017-06-27 07:00:00,CTG,1475230.0
2017-06-28 07:00:00,CTG,1301680.0
2017-06-29 07:00:00,CTG,1535240.0
2017-06-30 07:00:00,CTG,860890.0
2017-07-03 07:00:00,CTG,2640680.0
2017-07-04 07:00:00,CTG,708720.0
2017-07-05 07:00:00,CTG,1118490.0
2017-07-06 07:00:00,CTG,1606330.0
2017-07-07 07:00:00,CTG,1805000.0
2017-07-10 07:00:00,CTG,2645310.0
2017-07-11 07:00:00,CTG,1082800.0
2017-07-12 07:00:00,CTG,682010.0
2017-07-13 07:00:00,CTG,1014010.0
2017-07-14 07:00:00,CTG,904080.0
2017-07-17 07:00:00,CTG,2136590.0
2017-07-18 07:00:00,CTG,2311940.0
2017-07-19 07:00:00,CTG,1650820.0
2017-07-20 07:00:00,CTG,1705080.0
2017-07-21 07:00:00,CTG,1833150.0
2017-07-24 07:00:00,CTG,752680.0
2017-07-25 07:00:00,CTG,1131570.0
2017-07-26 07:00:00,CTG,2445580.0
2017-07-27 07:00:00,CTG,1928880.0
2017-07-28 07:00:00,CTG,2971010.0
2017-07-31 07:00:00,CTG,3214090.0
2017-08-01 07:00:00,CTG,2763120.0
2017-08-02 07:00:00,CTG,4382970.0
2017-08-03 07:00:00,CTG,5127760.0
2017-08-04 07:00:00,CTG,3531350.0
2017-08-07 07:00:00,CTG,2733760.0
2017-08-08 07:00:00,CTG,3342970.0
2017-08-09 07:00:00,CTG,4404510.0
2017-08-10 07:00:00,CTG,3819510.0
2017-08-11 07:00:00,CTG,2764010.0
2017-08-14 07:00:00,CTG,1354330.0
2017-08-15 07:00:00,CTG,1433540.0
2017-08-16 07:00:00,CTG,1198460.0
2017-08-17 07:00:00,CTG,1664970.0
2017-08-18 07:00:00,CTG,1447350.0
2017-08-21 07:00:00,CTG,982260.0
2017-08-22 07:00:00,CTG,1344850.0
2017-08-23 07:00:00,CTG,-1722930.0
2017-08-24 07:00:00,CTG,2585570.0
2017-08-25 07:00:00,CTG,1455800.0
2017-08-28 07:00:00,CTG,1047150.0
2017-08-29 07:00:00,CTG,1485040.0
2017-08-30 07:00:00,CTG,624790.0
2017-08-31 07:00:00,CTG,2375340.0
2017-09-01 07:00:00,CTG,2074380.0
2017-09-05 07:00:00,CTG,855200.0
2017-09-06 07:00:00,CTG,1004380.0
2017-09-07 07:00:00,CTG,925180.0
2017-09-08 07:00:00,CTG,1102880.0
2017-09-11 07:00:00,CTG,1130490.0
2017-09-12 07:00:00,CTG,711660.0
2017-09-13 07:00:00,CTG,1068550.0
2017-09-14 07:00:00,CTG,1563930.0
2017-09-15 07:00:00,CTG,561770.0
2017-09-18 07:00:00,CTG,3083780.0
2017-09-19 07:00:00,CTG,2042660.0
2017-09-20 07:00:00,CTG,1592350.0
2017-09-21 07:00:00,CTG,2217490.0
2017-09-22 07:00:00,CTG,3031000.0
2017-09-25 07:00:00,CTG,1507280.0
2017-09-26 07:00:00,CTG,1487760.0
2017-09-27 07:00:00,CTG,1170000.0
2017-09-28 07:00:00,CTG,875410.0
2017-09-29 07:00:00,CTG,740690.0
2017-10-02 07:00:00,CTG,627190.0
2017-10-03 07:00:00,CTG,648210.0
2017-10-04 07:00:00,CTG,856890.0
2017-10-05 07:00:00,CTG,2000400.0
2017-10-06 07:00:00,CTG,1040800.0
2017-10-09 07:00:00,CTG,145925660.0
2017-10-10 07:00:00,CTG,1683150.0
2017-10-11 07:00:00,CTG,1764540.0
2017-10-12 07:00:00,CTG,617660.0
2017-10-13 07:00:00,CTG,601900.0
2017-10-16 07:00:00,CTG,1573280.0
2017-10-17 07:00:00,CTG,3031680.0
2017-10-18 07:00:00,CTG,3831330.0
2017-10-19 07:00:00,CTG,1161020.0
2017-10-20 07:00:00,CTG,1536340.0
2017-10-23 07:00:00,CTG,1928540.0
2017-10-24 07:00:00,CTG,932500.0
2017-10-25 07:00:00,CTG,1403530.0
2017-10-26 07:00:00,CTG,1340130.0
2017-10-27 07:00:00,CTG,757670.0
2017-10-30 07:00:00,CTG,2370310.0
2017-10-31 07:00:00,CTG,928260.0
2017-11-01 07:00:00,CTG,-833680.0
2017-11-02 07:00:00,CTG,1511390.0
2017-11-03 07:00:00,CTG,1098240.0
2017-11-06 07:00:00,CTG,2844000.0
2017-11-07 07:00:00,CTG,3253350.0
2017-11-08 07:00:00,CTG,4277710.0
2017-11-09 07:00:00,CTG,1263570.0
2017-11-10 07:00:00,CTG,4956130.0
2017-11-13 07:00:00,CTG,3130510.0
2017-11-14 07:00:00,CTG,2725640.0
2017-11-15 07:00:00,CTG,2307390.0
2017-11-16 07:00:00,CTG,3825870.0
2017-11-17 07:00:00,CTG,214966050.0
2017-11-20 07:00:00,CTG,1631580.0
2017-11-21 07:00:00,CTG,5021360.0
2017-11-22 07:00:00,CTG,4538190.0
2017-11-23 07:00:00,CTG,4993910.0
2017-11-24 07:00:00,CTG,6220670.0
2017-11-27 07:00:00,CTG,3818950.0
2017-11-28 07:00:00,CTG,3515960.0
2017-11-29 07:00:00,CTG,6301250.0
2017-11-30 07:00:00,CTG,5558850.0
2017-12-01 07:00:00,CTG,2577080.0
2017-12-04 07:00:00,CTG,5980970.0
2017-12-05 07:00:00,CTG,4035460.0
2017-12-06 07:00:00,CTG,3331870.0
2017-12-07 07:00:00,CTG,1344350.0
2017-12-08 07:00:00,CTG,1735210.0
2017-12-11 07:00:00,CTG,2925210.0
2017-12-12 07:00:00,CTG,4351440.0
2017-12-13 07:00:00,CTG,1512990.0
2017-12-14 07:00:00,CTG,2318980.0
2017-12-15 07:00:00,CTG,2132900.0
2017-12-18 07:00:00,CTG,2289700.0
2017-12-19 07:00:00,CTG,2591650.0
2017-12-20 07:00:00,CTG,1899870.0
2017-12-21 07:00:00,CTG,1430880.0
2017-12-22 07:00:00,CTG,2121410.0
2017-12-25 07:00:00,CTG,923090.0
2017-12-26 07:00:00,CTG,3050860.0
2017-12-27 07:00:00,CTG,3245260.0
2017-12-28 07:00:00,CTG,2726960.0
2017-12-29 07:00:00,CTG,3806720.0
2018-01-02 07:00:00,CTG,3966440.0
2018-01-03 07:00:00,CTG,3941230.0
2018-01-04 07:00:00,CTG,4995490.0
2018-01-05 07:00:00,???,3071940.0
2018-01-08 07:00:00,CTG,5017740.0
2018-01-09 07:00:00,CTG,6561230.0
2018-01-10 07:00:00,CTG,9619750.0
2018-01-11 07:00:00,CTG,4187120.0
2018-01-12 07:00:00,CTG,5148990.0
2018-01-15 07:00:00,CTG,4812150.0
2018-01-16 07:00:00,CTG,7707220.0
2018-01-17 07:00:00,CTG,5012930.0
2018-01-18 07:00:00,CTG,4941490.0
2018-01-19 07:00:00,CTG,4243980.0
2018-01-22 07:00:00,CTG,2806440.0
2018-01-25 07:00:00,CTG,12632930.0
2018-01-26 07:00:00,CTG,8629440.0
2018-01-29 07:00:00,CTG,9535190.0
2018-01-30 07:00:00,CTG,6537380.0
2018-01-31 07:00:00,CTG,8587080.0
2018-02-01 07:00:00,CTG,7765160.0
2018-02-02 07:00:00,CTG,8967630.0
2018-02-05 07:00:00,CTG,7735310.0
2018-02-06 07:00:00,CTG,11384030.0
2018-02-07 07:00:00,CTG,5755430.0
2018-02-08 07:00:00,CTG,3171590.0
2018-02-09 07:00:00,CTG,4778760.0
2018-02-12 07:00:00,CTG,3613760.0
2018-02-13 07:00:00,CTG,4107030.0
2018-02-21 07:00:00,CTG,11195110.0
2018-02-22 07:00:00,CTG,18022260.0
2018-02-23 07:00:00,ZZZZZZ,13718750.0
2018-02-26 07:00:00,CTG,-15151800.0
2018-02-27 07:00:00,CTG,18420040.0
2018-02-28 07:00:00,CTG,1164380460.0
2018-03-01 07:00:00,CTG,20611220.0
2018-03-02 07:00:00,CTG,16332340.0
2018-03-05 07:00:00,CTG,14397300.0
2018-03-06 07:00:00,CTG,8655290.0
