model_run_id,prediction_date,rank,target_date,symbol,real_close,predicted_close,actual_return,predicted_return,direction_correct,model_name,created_at
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-24,5,2026-03-31,PV2,2.3,2.2989383,0.04545454545454519,0.04497194290161133,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-24,6,2026-03-31,KMR,2.72,2.8186088,0.007407407407407307,0.04392917067916291,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-24,7,2026-03-31,PTL,2.77,2.8031347,0.029739776951672958,0.04205750178227197,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-24,8,2026-03-31,DRH,2.64,2.6363335,0.04347826086956541,0.04202903777714306,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-24,9,2026-04-01,DTI,2.0,2.1829183,-0.04761904761904767,0.039484909602574,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-24,10,2026-03-31,TXM,4.1,4.561112,-0.06818181818181834,0.03661634705283423,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-25,1,2026-04-01,HHG,1.2,1.2126082,0.09090909090909083,0.10237110744823097,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-25,2,2026-04-01,VVS,115.5,133.85136,-0.07894736842105265,0.06739524829140486,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-25,3,2026-04-01,CTR,86.7,88.23173,0.047101449275362306,0.06560057488040649,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-25,4,2026-04-02,DTI,2.0,2.2189715,-0.04761904761904767,0.05665309088570725,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-25,5,2026-04-01,GPC,2.0,2.1021225,0.0,0.051061272621154785,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-25,6,2026-04-01,EIN,2.5,2.5140083,0.04166666666666674,0.04750345150629687,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-25,7,2026-04-01,DRH,2.56,2.6363335,0.015873015873015817,0.04616407364133801,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-25,8,2026-04-10,BTN,3.0,2.8239698,0.11111111111111094,0.04591475592719174,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-25,9,2026-04-01,PV2,2.3,2.4037013,0.0,0.04508752408234984,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-25,10,2026-04-01,KSQ,2.1,2.2989383,-0.045454545454545525,0.04497194290161133,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-26,1,2026-04-02,HHG,1.2,1.3017519,0.0,0.08479321002960205,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-26,2,2026-04-02,CTR,84.9,91.56202,-0.0011764705882352233,0.07720022762522971,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-26,3,2026-04-02,KSQ,2.1,2.2449589,0.0,0.06902803693498871,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-26,4,2026-04-02,VTA,2.1,2.3302803,-0.045454545454545525,0.059218319979580825,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-26,5,2026-04-02,UDC,3.4,3.1742558,0.1333333333333333,0.058085282643635994,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-26,6,2026-04-02,GPC,2.0,2.1021225,0.0,0.051061272621154785,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-26,7,2026-04-03,DTI,2.0,2.205374,-0.04761904761904767,0.05017809640793569,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-26,8,2026-04-14,BTN,2.6,2.8239698,-0.03703703703703709,0.04591475592719174,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-26,9,2026-04-02,PV2,2.3,2.4037013,0.0,0.04508752408234984,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-26,10,2026-04-02,FCM,3.26,3.3836882,0.006172839506172645,0.04434821340772843,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-27,1,2026-05-08,ACM,0.6,0.8940562,0.0,0.4900936683019004,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-27,2,2026-05-15,PVH,0.7,0.8711271,0.16666666666666674,0.45187854766845703,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-27,3,2026-05-08,MPT,0.7,0.85360676,0.16666666666666674,0.4226779341697693,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-27,4,2026-05-08,G20,0.6,0.81251496,0.0,0.3541916012763977,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-27,5,2026-05-08,FTM,0.5,0.80638754,-0.16666666666666663,0.34397923946380615,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-27,6,2026-05-08,PXM,0.6,0.80638754,0.0,0.34397923946380615,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-27,7,2026-05-08,PXA,0.8,0.9904914,0.0,0.23811423778533936,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-27,8,2026-05-08,PVR,1.1,1.2011809,0.10000000000000009,0.20118093490600586,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-27,9,2026-05-08,VKC,1.0,1.0675541,0.11111111111111116,0.18617124027676057,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-27,10,2026-05-08,PXI,0.8,1.1478881,-0.19999999999999996,0.14788806438446045,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-30,1,2026-04-06,VVS,107.0,134.31622,-0.07599309153713296,0.15989830003913008,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-30,2,2026-04-06,HHG,1.1,1.34147,-0.08333333333333326,0.11789166927337646,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-30,3,2026-04-06,CTR,83.2,93.365234,-0.032558139534883734,0.08564226017441867,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-30,4,2026-04-06,DTI,2.0,2.1384854,0.0,0.06924271583557129,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-30,5,2026-04-06,GPC,1.9,2.124299,-0.050000000000000044,0.0621495246887207,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-30,6,2026-04-06,VTA,1.9,2.3302803,-0.13636363636363646,0.059218319979580825,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-30,7,2026-04-06,VMG,3.0,2.9531271,0.0714285714285714,0.05468826634543289,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-30,8,2026-04-06,PV2,2.2,2.4152215,-0.04347826086956508,0.05009628378826636,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-30,9,2026-04-06,DRH,2.5,2.751055,-0.04580152671755733,0.050020993210887044,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-30,10,2026-04-09,HAV,2.8,3.1264622,-0.06666666666666676,0.04215407371520996,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-31,1,2026-04-07,HHG,1.1,1.3626224,-0.08333333333333326,0.13551865021387743,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-31,2,2026-04-07,DTI,1.9,2.1384854,-0.050000000000000044,0.06924271583557129,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-31,3,2026-04-07,VTA,2.1,2.2399223,0.0,0.06662965956188382,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-31,4,2026-04-07,GPC,2.0,2.124299,0.0,0.0621495246887207,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-31,5,2026-04-09,EIN,2.4,2.6363335,-0.040000000000000036,0.05453338623046866,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-31,6,2026-04-08,MCG,2.4,2.4251463,0.04347826086956519,0.05441145274950121,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-31,7,2026-04-10,HAV,3.1,2.841282,0.14814814814814814,0.05232662624782969,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-31,8,2026-04-07,PV2,2.3,2.4152215,0.0,0.05009628378826636,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-31,9,2026-04-07,TTF,2.59,2.812699,-0.03717472118959109,0.045613040711356856,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-03-31,10,2026-04-15,BTN,2.9,2.8186088,0.07407407407407396,0.04392917067916291,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-01,1,2026-04-08,HHG,1.1,1.3626224,-0.08333333333333326,0.13551865021387743,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-01,2,2026-04-08,DTI,2.1,2.1384854,0.050000000000000044,0.06924271583557129,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-01,3,2026-04-08,GPC,2.0,2.1384854,0.0,0.06924271583557129,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-01,4,2026-04-10,EIN,2.3,2.6363335,-0.08000000000000007,0.05453338623046866,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-01,5,2026-04-08,PV2,2.2,2.4152215,-0.04347826086956508,0.05009628378826636,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-01,6,2026-04-08,DRH,2.61,2.6788194,0.01953125,0.046413835138082504,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-01,7,2026-04-20,BTN,2.6,2.8186088,-0.03703703703703709,0.04392917067916291,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-01,8,2026-04-09,VMG,2.6,3.1123142,-0.1333333333333333,0.03743807474772143,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-01,9,2026-04-08,DLG,2.9,2.986376,0.00694444444444442,0.03693612747722197,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-01,10,2026-04-08,KMR,2.72,2.8186088,0.0,0.036253220894757465,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-02,1,2026-04-09,HHG,1.0,1.3626224,-0.16666666666666663,0.13551865021387743,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-02,2,2026-04-09,VVS,99.0,133.45128,-0.16806722689075626,0.12143931669347419,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-02,3,2026-04-09,VTA,1.9,2.2399223,-0.09523809523809534,0.06662965956188382,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-02,4,2026-04-09,GEE,111.73,126.843735,-0.0614867702645947,0.06546606250492171,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-02,5,2026-04-09,DTI,2.1,2.124299,0.050000000000000044,0.0621495246887207,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-02,6,2026-04-09,GPC,2.0,2.124299,0.0,0.0621495246887207,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-02,7,2026-04-09,CTR,85.7,89.57116,0.009422850412249772,0.05501954490922212,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-02,8,2026-04-09,PV2,2.2,2.4152215,-0.04347826086956508,0.05009628378826636,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-02,9,2026-04-09,DRH,2.61,2.639368,0.031620553359683834,0.04322848112686839,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-02,10,2026-04-13,EIN,2.3,2.6024923,-0.08000000000000007,0.04099693298339835,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-03,1,2026-05-15,MPT,0.7,0.84747934,0.16666666666666674,0.41246557235717773,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-03,2,2026-05-15,PXM,0.6,0.84747934,0.0,0.41246557235717773,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-03,3,2026-05-15,ACM,0.5,0.80638754,-0.16666666666666663,0.34397923946380615,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-03,4,2026-05-15,FTM,0.6,0.80638754,0.0,0.34397923946380615,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-03,5,2026-05-15,G20,0.6,0.80638754,0.0,0.34397923946380615,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-03,6,2026-06-05,PVH,0.7,0.9158153,0.0,0.3083075625555858,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-03,7,2026-05-15,PXI,0.8,1.0829942,-0.11111111111111105,0.20332691404554581,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-03,8,2026-05-15,PXA,0.8,0.9623713,0.0,0.20296411216259003,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-03,9,2026-04-10,HHG,1.0,1.2989839,-0.09090909090909094,0.18089448321949342,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-03,10,2026-04-10,VVS,105.9,133.10358,-0.07913043478260862,0.15742240574048916,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-06,1,2026-04-13,HHG,1.0,1.2493838,-0.09090909090909094,0.1358034610748291,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-06,2,2026-04-13,CTR,85.2,89.45836,0.024038461538461453,0.07522065822894763,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-06,3,2026-04-29,HAV,2.9,2.6557753,0.15999999999999992,0.06231012344360343,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-06,4,2026-04-13,DTI,2.0,2.124299,0.0,0.0621495246887207,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-06,5,2026-04-13,TTF,2.65,2.7561915,0.019230769230769162,0.06007365080026483,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-06,6,2026-04-13,GPC,2.0,2.0099425,0.05263157894736836,0.057864490308259686,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-06,7,2026-04-13,DRH,2.52,2.639368,0.008000000000000007,0.05574722290039058,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-06,8,2026-04-13,MCG,2.3,2.4251463,0.0,0.05441145274950121,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-06,9,2026-04-13,PTL,2.9,2.8239698,0.07407407407407396,0.04591475592719174,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-06,10,2026-04-13,PV2,2.3,2.2989383,0.04545454545454519,0.04497194290161133,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-07,1,2026-04-14,HHG,1.0,1.2126082,-0.09090909090909094,0.10237110744823097,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-07,2,2026-04-14,CTR,87.0,89.48259,0.03571428571428581,0.06526892525809158,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-07,3,2026-04-14,GPC,2.0,2.116309,0.0,0.05815446376800537,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-07,4,2026-04-14,DTI,2.0,2.0099425,0.05263157894736836,0.057864490308259686,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-07,5,2026-05-15,HAV,2.9,2.930454,0.03571428571428581,0.04659071990421837,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-07,6,2026-04-14,MCG,2.4,2.4037013,0.04347826086956519,0.04508752408234984,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-07,7,2026-04-14,DLG,2.95,2.935815,0.04609929078014208,0.04106918294379058,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-07,8,2026-04-14,KMR,2.72,2.8186088,0.0,0.036253220894757465,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-07,9,2026-04-15,PV2,2.2,2.375284,-0.04347826086956508,0.03273215501204785,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-07,10,2026-04-14,VPG,3.72,3.8694313,-0.007999999999999896,0.03184833526611319,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-08,1,2026-04-15,HHG,0.9,1.2011809,-0.18181818181818188,0.0919826680963689,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-08,2,2026-05-08,VTA,1.6,2.0457165,-0.1578947368421052,0.07669290743376078,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-08,3,2026-04-15,GPC,2.1,2.116309,0.050000000000000044,0.05815446376800537,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-08,4,2026-04-16,PV2,2.2,2.301864,0.0,0.046301776712590836,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-08,5,2026-04-15,DRH,2.47,2.7268827,-0.05363984674329492,0.044782642203729406,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-08,6,2026-04-15,FCM,3.27,3.378567,0.006153846153846176,0.0395590708805964,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-08,7,2026-04-15,TTF,2.67,2.7829242,-0.003731343283582156,0.03840454300837726,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-08,8,2026-04-20,ILC,6.1,6.531101,-0.031746031746031744,0.03668273441375258,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-08,9,2026-04-15,MCG,2.5,2.4853046,0.04166666666666674,0.03554358084996556,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-08,10,2026-04-15,PTL,2.88,2.8625686,0.03971119133573997,0.033418273237207696,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-09,1,2026-04-16,HHG,0.9,1.2126082,-0.09999999999999998,0.2126082181930542,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-09,2,2026-04-16,GEE,106.93,128.22696,-0.042960708851696006,0.14765022132386663,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-09,3,2026-05-15,VMG,2.7,2.776402,0.03846153846153855,0.06784692177405716,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-09,4,2026-05-15,VTA,1.8,2.02354,-0.05263157894736836,0.06502106315211242,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-09,5,2026-04-16,DRH,2.4,2.751055,-0.08045977011494254,0.05404406215039259,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-09,6,2026-04-17,GPC,2.0,2.1021225,0.0,0.051061272621154785,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-09,7,2026-04-16,MCG,2.5,2.5185058,0.04166666666666674,0.04937742153803515,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-09,8,2026-05-20,HAV,3.1,2.930454,0.1071428571428572,0.04659071990421837,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-09,9,2026-04-16,CTR,86.8,89.69251,0.012835472578763163,0.04658707715527455,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-09,10,2026-04-17,PV2,2.1,2.301864,-0.045454545454545525,0.046301776712590836,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-10,1,2026-06-05,G20,0.5,0.80638754,0.0,0.6127750873565674,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-10,2,2026-06-05,ACM,0.5,0.80638754,-0.16666666666666663,0.34397923946380615,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-10,3,2026-06-05,FTM,0.5,0.80638754,-0.16666666666666663,0.34397923946380615,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-10,4,2026-06-05,PXM,0.5,0.80638754,-0.16666666666666663,0.34397923946380615,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-10,5,2026-06-05,VKC,1.0,1.0829942,0.11111111111111116,0.20332691404554581,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-10,6,2026-04-17,HHG,0.9,1.2011809,-0.09999999999999998,0.20118093490600586,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-10,7,2026-06-05,KSQ,1.1,1.5200511,-0.15384615384615385,0.16927009362440848,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-10,8,2026-06-05,PVR,1.0,1.1478881,0.0,0.14788806438446045,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-10,9,2026-04-17,GEE,102.59,128.22696,-0.08369060378706672,0.14529259761089341,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-10,10,2026-06-05,LMH,1.3,1.4662274,0.0,0.1278672401721661,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-13,1,2026-04-20,HHG,0.9,1.152747,-0.09999999999999998,0.1527470350265503,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-13,2,2026-04-20,DTI,2.0,2.124299,0.0,0.0621495246887207,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-13,3,2026-04-21,GPC,2.0,2.124299,0.0,0.0621495246887207,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-13,4,2026-04-20,MCG,2.6,2.4337409,0.1304347826086958,0.05814819750578515,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-13,5,2026-04-20,CTR,87.1,89.57116,0.02230046948356801,0.05130468735672489,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-13,6,2026-04-20,DRH,2.36,2.639368,-0.0634920634920636,0.04736827668689547,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-13,7,2026-05-15,NTF,12.1,11.295066,0.12037037037037024,0.04583943331683127,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-13,8,2026-04-20,TTF,2.65,2.7561915,0.0,0.04007226116252394,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-13,9,2026-04-20,VVS,133.7,117.57267,0.18005295675198574,0.03771112076707994,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-13,10,2026-04-20,LG9,4.5,4.7662396,-0.021739130434782483,0.03613905284715746,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-14,1,2026-04-21,HHG,1.0,1.152747,0.0,0.1527470350265503,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-14,2,2026-04-21,GEE,107.44,128.22696,-0.035893754486719276,0.1506367482817268,0,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-14,3,2026-04-21,VVS,143.0,136.85849,0.17986798679867988,0.12919546196563014,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-14,4,2026-04-21,EIN,2.4,2.2478845,0.1428571428571428,0.07042119616553899,1,model1,2026-06-15 06:49:36
7b9c460a-580e-404a-b04b-56b29c2dcb76,2026-04-14,5,2026-04-21,LG9,5.0,4.59867,0.16279069767441867,0.0694581408833348,1,model1,2026-06-15 06:49:36
