trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_predicted_return,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return
2025-12-03,"CTR,ASM,VPG,JVC,ACV,OIL,TDT,IDI,AVG,TDC",10,-0.014492334627899428,-0.01729941890142603,0.016251697187283077,0.004,-0.018492334627899426,0.6733008663351683,-0.45006758476291175,0.7188336826783144
2025-12-04,"CTR,EVS,ACV,ASM,VIG,AVG,OIL,TVN,DGW,JVC",10,-0.02659557951780418,-0.03485533866172325,0.01628340974362663,0.004,-0.03059557951780418,0.6287984600873406,-0.46689308570271626,0.6589231525653847
2025-12-05,"CTR,ASM,DGC,TVN,OIL,DPR,NAG,AVG,CRE,TCI",10,-0.038673365715025554,-0.05389850525758495,0.01721905933407113,0.004,-0.04267336571502556,0.5658073415643126,-0.489642552021733,0.5695096743049097
2025-12-08,"CTR,DGW,DGC,ASM,S99,NAG,SAM,APG,AFX,IDI",10,-0.03904055440315683,-0.04858380312009111,0.019694996520499018,0.004,-0.043040554403156836,0.5046773548611088,-0.5116086195264979,0.4932569252934016
2025-12-09,"CTR,PLP,VPG,DGC,SAM,ASM,EVS,OIL,JVC,TCI",10,-0.028753452864859086,-0.020021897435050482,0.019970596142458042,0.004,-0.03275345286485909,0.461412685461289,-0.5276051235864402,0.46335908829099837
2025-12-10,"CTR,GEE,PLP,DGC,CRE,NAG,ASM,OIL,IDI,HID",10,-0.05922020699611804,-0.02469740649693228,0.022254928012387175,0.004,-0.06322020699611804,0.37486752372151866,-0.557470025457211,0.42721791403649534
2025-12-11,"CTR,PLP,HID,IJC,VPG,HAP,CRE,OIL,AFX,SJM",10,-0.025487040068921718,-0.01441968899935492,0.02222442287701909,0.004,-0.029487040068921718,0.3398262200549691,-0.5705189245482531,0.406637875581781
2025-12-12,"CTR,HID,VPG,PLP,ASM,VIG,EVG,IJC,EVS,IDI",10,-0.017448534559307383,0.019722900707056085,0.031230728467380044,0.004,-0.021448534559307383,0.3164482159508737,-0.5797306642376485,0.43438085473266486
2025-12-15,"CTR,HID,PLP,DGC,DGW,SAM,VPG,EVG,GEE,ASM",10,0.00571144674877837,0.030160195370674783,0.03137055419279924,0.004,0.0017114467487783702,0.3239670398338015,-0.5790113956493468,0.47764206154735733
2025-12-16,"DGC,CTR,HID,GEE,IDI,MSN,VPG,DGW,SJM,PLP",10,-0.0064824096525014085,0.00793977911987965,0.03026595477257459,0.004,-0.010482409652501409,0.31538454311518915,-0.5834243706591851,0.48937421313428686
2025-12-17,"CTR,JVC,ASM,MSN,VHC,IDI,DGC,TVN,VPG,EVG",10,-0.03191696776233225,0.006861021386673042,0.0236719478302162,0.004,-0.03591696776233225,0.2734014570575116,-0.5983865041087923,0.4995928414633606
2025-12-18,"CTR,VPG,CRE,PLP,ASM,IDI,VHC,DCL,MSN,APG",10,-0.007498457936570701,-0.0044263918242150955,0.01931713359593914,0.004,-0.011498457936570701,0.2638529097953981,-0.6030044399980565,0.4929550559702556
2025-12-19,"CTR,DGC,VPG,PLP,EVS,IDI,OIL,HID,VHC,EVG",10,-0.036713867752103314,-0.004540110637568497,0.030340464077636152,0.004,-0.04071386775210331,0.217451981207059,-0.6191676647261477,0.4861768748392332
2025-12-22,"CTR,CRE,CTP,PLP,VPG,PBC,RYG,VHC,IDI,KDC",10,-0.00679971323615397,-0.005346822188202386,0.026140084131164244,0.004,-0.01079971323615397,0.2091736568560636,-0.6232805447381602,0.4782305513492495
2025-12-23,"CTR,DGC,CTP,PLP,EVS,VPG,TVN,EVG,IDI,NAG",10,-0.015336234995420328,-0.0026052682949953584,0.030332836433492473,0.004,-0.01933623499542033,0.1906294855042472,-0.6305648806524499,0.4743793641611258
2025-12-24,"GEE,CTR,HID,VPG,DGC,NAG,PLP,IDI,ASM,JVC",10,0.004939841177237869,-0.006493852765646673,0.03722182718373812,0.004,0.0009398411772378688,0.19651100606357463,-0.6302176703149692,0.46480496164955576
2025-12-25,"GEE,CTR,VHM,VPG,HID,PLP,EVG,CRE,TVN,SAM",10,0.0013301711960834184,-0.0033254079480387927,0.040864017793986275,0.004,-0.0026698288039165817,0.1981025705396371,-0.6312049258299417,0.45993388758775966
2025-12-26,"CTR,GEE,HID,VPG,TST,PLP,DHA,ASM,JVC,IDI",10,-0.03741256775908027,-0.004625820115845491,0.037766633480019074,0.004,-0.04141256775908027,0.1532784769369946,-0.6464776768282243,0.4531804960427517
2025-12-29,"CTR,HID,CRE,GEE,VPG,ASM,JVC,VHC,EVG,IDI",10,-0.01991085166903713,0.007493227498074351,0.026651629251897103,0.004,-0.02391085166903713,0.13031572024960902,-0.654930696659278,0.4640695080953645
2025-12-30,"CTR,HID,CTP,VIG,VVS,EVG,EVS,PLP,CRE,TVN",10,-0.04020266351274061,0.0013082212930398066,0.02807206394003874,0.004,-0.04420266351274062,0.08487401768525293,-0.6701836789634237,0.46598483500034504
2025-12-31,"CTR,CTP,VPG,PLP,NAG,EVG,DHA,ASM,DGC,JVC",10,-0.0409117646412548,-0.005450880328303248,0.0275712490947319,0.004,-0.044911764641254806,0.04048990720830137,-0.6849963119486631,0.4579939271016509
2026-01-05,"CTP,GEE,DGC,HID,VIG,VVS,EVG,ANT,PLP,JVC",10,-0.06801691642638634,0.013893474608235848,0.026905284542832898,0.004,-0.07201691642638634,-0.030281007852784092,-0.7076819062250597,0.4782505287067995
2026-01-06,"CTR,HID,GEE,CTP,DGC,JVC,ASM,CRE,IDI,PLP",10,0.0005133089985475903,0.021285946750505654,0.02482935356780369,0.004,-0.00348669100145241,-0.02978324236805241,-0.7087011290921864,0.5097164907447591
2026-01-07,"GEE,CTP,JVC,DGC,HID,CRE,EVG,ASM,SAM,AFX",10,-0.026990980935234464,0.01587214698511865,0.02104967887636473,0.004,-0.030990980935234464,-0.0559703443763413,-0.7177287668469459,0.5336789327917175
2026-01-08,"GEE,CTR,DGC,HID,VIG,JVC,PLP,IDI,CRE,BCM",10,0.05965042198473654,0.024027845655838324,0.03490489292674259,0.004,0.055650421984736534,0.0003414229477154418,-0.7020202536078264,0.5705299334744476
2026-01-09,"GEE,CTP,DGC,IDI,PLP,JVC,SAM,EVS,CRE,ASM",10,0.03510559360593142,0.03296026586884596,0.03918781691250657,0.004,0.03110559360593142,0.03545900240889721,-0.692751416713753,0.6222950176367463
2026-01-12,"GEE,VHM,DGC,VRE,SAM,VNP,IDI,AFX,CRE,EVS",10,0.009520080432184186,0.015370256568292474,0.021628554916191,0.004,0.005520080432184186,0.04531665539605911,-0.6910553798213381,0.6472301082872858
2026-01-13,"GEE,VHM,DGC,CTP,BCM,HID,BTP,VNP,PLP,VPG",10,0.03334965014082597,0.010037541851373986,0.03779756262429088,0.004,0.02934965014082597,0.08017760013989594,-0.681987963306204,0.6637642494380629
2026-01-14,"GEE,VHM,CTP,DGC,PLP,CRE,IDI,JVC,HID,EVG",10,0.007564942085018078,-0.004133335397193584,0.04518878386677174,0.004,0.0035649420850180783,0.0883490811264882,-0.6808542688130521,0.6568873537732753
2026-01-15,"GEE,VHM,TRC,DGC,CTP,CTG,ASM,S99,EVS,DHA",10,-0.002523791073385906,-0.0015595820403962017,0.05073072272714296,0.004,-0.006523791073385906,0.08560231543081342,-0.6829363088852787,0.6543033020133711
2026-01-16,"GEE,VHM,CTP,TRC,VIG,EVG,ASM,DST,JVC,VPG",10,-0.04810597124689066,-0.016075376891091602,0.037832534322188915,0.004,-0.05210597124689066,0.033378361659140765,-0.6994572204579353,0.6277097529413287
2026-01-19,"GEE,VHM,HID,VIG,EVG,ASM,VPG,TVN,CRE,IDI",10,-0.042307180535930175,-0.03521900336653941,0.03267283663266718,0.004,-0.04630718053593018,-0.010340963249496293,-0.7133745092089601,0.570383437672739
2026-01-20,"VHM,GEE,TRC,VPG,DST,PSB,EVS,JVC,EVG,VIG",10,-0.035173676773243547,-0.02863194362218727,0.053738966940453346,0.004,-0.03917367677324354,-0.04515091032387808,-0.7246026835401804,0.5254203076200765
2026-01-21,"GEE,VHM,VPG,BTS,VIG,ASM,EVG,BTP,RYG,IDI",10,-0.04001790514140735,-0.021769306792998044,0.04678403626798986,0.004,-0.044017905141407354,-0.08336197061889628,-0.7367250964923069,0.4922129649552256
2026-01-22,"VHM,GEE,HPX,VIG,SAM,ASM,IDI,BTP,EVS,SBB",10,-0.03727478095395666,-0.02819459352517044,0.041645136653602546,0.004,-0.04127478095395666,-0.11752945237814338,-0.7475917104652611,0.45014062695532364
2026-01-23,"VHM,GEE,LDP,BCM,ASM,HPX,VPG,VHC,EVG,BTP",10,-0.008251964010206881,-0.00907722737580342,0.0438222827116483,0.004,-0.012251964010206881,-0.12481156757718648,-0.7506842077445186,0.43697737075756016
2026-01-26,"VHM,GEE,BCM,LDP,TVN,HPX,IDI,VIG,ASM,EVS",10,-0.0035209849983677934,0.012233730095285776,0.04055579487800494,0.004,-0.0075209849983677935,-0.12789309291849227,-0.7525593080779283,0.45455696406444157
2026-01-27,"VHM,VPG,DGC,LDP,IDI,ASM,HID,TVN,NVL,EVG",10,0.02129523306279708,0.02328436763854544,0.04139245500479445,0.004,0.01729523306279708,-0.10932137307651646,-0.7482797636419163,0.4884254031669246
2026-01-28,"VPG,HID,ASM,HPX,DGC,VIG,IDI,CRE,BTP,SAM",10,0.002484886058431235,0.025698726727925107,0.020618669299536353,0.004,-0.001515113941568765,-0.10710813817393161,-0.7486611484813974,0.5266760408578133
2026-01-29,"VHM,DGC,VPG,STB,HPX,IDI,NHH,VCG,TD6,BTP",10,-0.015798620158201902,0.0046383513076787165,0.017841452781915047,0.004,-0.019798620158201902,-0.1212145975412714,-0.7536373109336129,0.5337573006683278
2026-01-30,"GEE,HID,CTP,BCM,JVC,NAG,HPX,DHA,STB,S99",10,-0.05504093090356661,-0.0289912241618853,0.020459350014764,0.004,-0.059040930903566616,-0.16958376415706533,-0.7681827934359984,0.4892917989547243
2026-02-02,"GEE,DGC,HID,JVC,VIG,ASM,VPG,HPX,VRE,S99",10,-0.030587094876980525,-0.025953876142800075,0.02605013776177787,0.004,-0.03458709487698053,-0.19498378435017816,-0.776200677153544,0.4506389040641654
2026-02-03,"VVS,DGC,HID,ASM,CRE,GEE,MML,STB,IDI,HPX",10,-0.04076641631788712,-0.03735418143242663,0.020239243660507156,0.004,-0.04476641631788712,-0.2278014105400088,-0.7862193708117498,0.39645147524881597
2026-02-04,"VVS,GEE,MSN,VIG,HPX,HID,HAP,EVG,VPG,CRE",10,-0.001551709674743418,-0.025568463215365374,0.02093240286769633,0.004,-0.0055517096747434175,-0.22899963856209704,-0.7874062187990869,0.3607463570718741
2026-02-05,"GEE,HID,HPX,VHC,DGC,BCM,EVS,ASM,CRE,SAM",10,-0.024055510862200213,-0.015510878671907487,0.028127659482915623,0.004,-0.028055510862200213,-0.24754644613142684,-0.7933706459368053,0.33963998542409213
2026-02-06,"GEE,VHM,EVS,VIG,HPX,CRE,TRC,ASM,VTD,TVN",10,0.028307191077792428,0.0153058281900842,0.0394143188421062,0.004,0.024307191077792428,-0.22624659960490523,-0.7883480667453104,0.36014428487756023
2026-02-09,"VHM,GEE,EVS,BCM,HID,HPX,ASM,ONE,CRE,IDI",10,0.05872765404643617,0.033713547604187606,0.03914285485553757,0.004,0.054727654046436175,-0.1808058775892486,-0.7767648529638884,0.4059995739743436
2026-02-10,"GEE,EVS,DGC,HPX,ASM,TVN,DGW,MML,NAG,IDI",10,0.07552647933568055,0.046300818833048464,0.024791440107337692,0.004,0.07152647933568054,-0.11893502963108205,-0.7607976288324124,0.47109850552827304
2026-02-11,"GEE,HTC,VIG,HPX,SAM,ASM,DGC,DST,VOS,PVT",10,0.04665965507036642,0.029093764267406598,0.022107119643615603,0.004,0.042659655070366426,-0.0778248420190858,-0.7505933381863894,0.5138982986622467
2026-02-12,"GEE,EVS,DGC,HPX,BCM,TVN,JVC,ASM,IDI,IJC",10,0.06248466191053992,0.03308122140428187,0.0249503963065554,0.004,0.058484661910539915,-0.02020303905034959,-0.7360068738919839,0.5639799034638582
2026-02-13,"HPX,TVN,GEE,HID,SAM,DGC,NAF,EVG,ASM,AGG",10,0.020635388502584496,0.022515156221060765,0.014265653991946858,0.004,0.016635388502584496,1.545189249796408e-05,-0.7316152456771653,0.5991931553169465
2026-02-23,"VVS,SAM,HPX,HID,PLP,EVS,STB,EVG,DST,VPG",10,-0.016143152238549074,-0.004908816232913829,0.025680591173555544,0.004,-0.020143152238549074,-0.01612794978830412,-0.7370213606419957,0.591343009996562
2026-02-24,"HID,HPX,ACV,ASM,SAM,RYG,BAF,EVG,CTG,BTP",10,-0.04024686658165817,-0.015809505536054744,0.013570278922610446,0.004,-0.044246866581658176,-0.05572571692659678,-0.7486573414114954,0.5661846638702592
2026-02-25,"SAM,HPX,BCM,RYG,GEE,EVG,CRE,VHC,ELC,CLX",10,-0.04092223272023269,-0.02336348525600987,0.011644475833155709,0.004,-0.044922232720232685,-0.09436752889025746,-0.7599482148131301,0.5295931315677378
2026-02-26,"EVG,SAM,VVS,NAF,HPX,S99,CRE,NVL,HAG,BMS",10,-0.028436067044899194,-0.03555355677824563,0.011496980898778464,0.004,-0.032436067044899194,-0.12012015455677183,-0.7677345506116993,0.4752106553169295
2026-02-27,"VVS,HPX,BCM,ASM,JVC,SAM,EVS,DCL,VPG,EVG",10,-0.05784578869939185,-0.04321749136063808,0.01919639608507011,0.004,-0.06184578869939185,-0.1710174981771343,-0.7820991905167374,0.41145575156564873
2026-03-02,"VVS,HPX,VPG,EVS,EVG,JVC,NAF,ASM,NVL,VIG",10,-0.07430893354835422,-0.08994137885787025,0.022419772553393467,0.004,-0.07830893354835422,-0.2326183038178381,-0.7991627705266948,0.2845074750729628
2026-03-03,"VHM,EVS,CTR,LDP,EVG,BCM,DGC,CRE,HPX,NVL",10,-0.047021752430430386,-0.06645941450857257,0.028406533515730838,0.004,-0.05102175243043039,-0.2687019359553595,-0.8094098379276953,0.1991398603477288
2026-03-04,"GEE,VHM,CTR,CRE,VIG,PLP,JVC,NVL,EVG,VPG",10,-0.03479041914880517,-0.04369544488314773,0.03159376680570858,0.004,-0.03879041914880517,-0.29414410212618236,-0.8168029102001186,0.14674291067271916
2026-03-05,"GEE,CTR,JVC,BCM,PSB,VHM,EVG,CRE,DST,ASM",10,-0.05845947547644377,-0.03901674425510245,0.029316864537404584,0.004,-0.062459475476443774,-0.33540806767784004,-0.8282453043378303,0.10200073580064983
2026-03-06,"GEE,CTR,PSB,BCM,HPX,VIG,DST,SAM,VHM,EVG",10,-0.04587451970352789,-0.0241509973204363,0.03421548896600342,0.004,-0.049874519703527895,-0.36589590337195865,-0.8368114872908066,0.07538631898320935
2026-03-09,"VVS,VHM,SJM,DST,GEE,POS,PSB,TVN,SAM,BCM",10,0.059898035141955276,0.037432708441168736,0.06009213667655193,0.004,0.05589803514195528,-0.32791431390847436,-0.8276895700726247,0.11564094152332949
2026-03-10,"VVS,VHM,TNT,SAM,VOS,ASM,S99,PVO,EVG,FCN",10,0.05015049313694779,0.024056883023366584,0.050188649149692274,0.004,0.04615049313694779,-0.29420888532070044,-0.8197373587588368,0.14247978514963466
2026-03-11,"VVS,TNT,APG,ILC,GEE,LDP,CTR,DST,VHM,NAF",10,0.04175036831834032,-0.003271086776784801,0.043567924989502946,0.004,0.03775036831834032,-0.2647418463270278,-0.812932377657946,0.1387426346316878
2026-03-12,"GEE,EVS,CTR,VHM,TDT,EVG,IDI,TVN,SHS,ASM",10,0.008922102126029252,-0.00600067235686875,0.01766745523060236,0.004,0.004922102126029252,-0.25818179799096186,-0.812011611716305,0.13190941318246563
2026-03-13,"GEE,APG,PVO,TVN,CTP,RYG,EVG,TD6,DGW,POV",10,-0.03231676988162495,-0.02029841098183384,0.020426669984838976,0.004,-0.03631676988162495,-0.2821549661192887,-0.8188387427540215,0.10893345071948168
2026-03-16,"APG,OIL,PVO,EVG,PSB,CTR,TVN,GSP,DGW,SAM",10,-0.09227349863030768,-0.05495115523710248,0.016813312310050545,0.004,-0.09627349863030768,-0.3483930388698536,-0.836279770805357,0.04799627652137972
2026-03-17,"CTR,APG,OIL,PSB,TVN,ASM,EVG,GSP,PVT,TD6",10,-0.0485558211455828,-0.037937502036691925,0.02695066761995555,0.004,-0.0525558211455828,-0.38003234993170576,-0.8448842218888245,0.008237915646404304
2026-03-18,"CTR,STB,SAM,APG,DGC,IDI,EVG,ASM,TVN,TD6",10,-0.03979517753472435,-0.015715332103198785,0.0244089048508511,0.004,-0.04379517753472435,-0.4047040726319594,-0.8516775449296403,-0.007606878037015874
2026-03-19,"CTR,APG,DGC,IDI,ASM,S99,EVG,VHC,VTD,VOS",10,-0.028075287549746232,-0.011163384076761202,0.026034868799950584,0.004,-0.03207528754974623,-0.42141717697001,-0.8564350303261064,-0.01868534361262475
2026-03-20,"VVS,APG,EVS,DGC,EVG,IDI,ASM,PSB,S99,NAB",10,0.004081841892186955,0.014748231803643513,0.025674055028500932,0.004,8.184189218695456e-05,-0.41905549336486647,-0.8564232806973365,-0.004212687587910824
2026-03-23,"VVS,APG,ASM,TVN,EVG,IDI,PSB,VDS,CRE,DGW",10,0.05980380593041311,0.04812664573693468,0.03851036902732039,0.004,0.055803805930413106,-0.3843128008337193,-0.8484111533172454,0.043711215625880095
2026-03-24,"VVS,APG,TNT,IDI,ASM,EVS,TD6,HT1,EVG,TVN",10,0.01232997380626446,0.030305150686166092,0.025741610348372034,0.004,0.00832997380626446,-0.3767213937951467,-0.8471484221950561,0.0753410412882638
2026-03-25,"VVS,CTR,ASM,BTP,APG,IDI,CRE,MSB,S99,TVN",10,0.023349916366907773,0.013096141623132145,0.02350322323944143,0.004,0.019349916366907773,-0.3621678904669805,-0.8441907569479806,0.08942385985814116
2026-03-26,"CTR,APG,ASM,EVG,IDI,VTD,VVS,MSB,VLC,DGC",10,-0.0051715389857279635,0.008712416929162914,0.017243506737752344,0.004,-0.009171538985727964,-0.3654664640877796,-0.8456197674949689,0.0989153747378031
2026-03-27,"VVS,CTR,PLP,APG,HID,EVS,NAG,IDI,DGC,SAM",10,-0.007696147530900277,-0.011618469246201552,0.02625933656549162,0.004,-0.011696147530900277,-0.3703499277934639,-0.8474254214702025,0.08614766025223375
2026-03-30,"CTR,VTD,APG,ASM,IMP,TMT,HDG,IDI,DGC,TVN",10,-0.014601959339341063,-0.018174398296387374,0.017683707032625295,0.004,-0.018601959339341063,-0.3795440525458369,-0.8502636075762309,0.06640758006612035
2026-03-31,"CTR,EVS,APG,IDI,DGW,ASM,EVG,TCI,DRI,VHC",10,-0.016488955386073912,-0.01741447221764916,0.014898743809697934,0.004,-0.020488955386073912,-0.38977472298243276,-0.8533315498402732,0.04783665489036837
2026-04-01,"VVS,CTR,HID,TD6,VHC,RYG,ASM,APG,EVG,IDI",10,-0.029950464440404535,0.0077482217850171585,0.020643102155816394,0.004,-0.03395046444040453,-0.40805125344238335,-0.8583110118419501,0.0559555256869293
2026-04-02,"VVS,GEE,CTR,HID,EVG,ASM,TD6,IDI,APG,RYG",10,-0.018224887844103265,0.009587936557684335,0.03388423822987476,0.004,-0.022224887844103265,-0.4188394529578534,-0.8614600337125073,0.06607996027495178
2026-04-03,"VVS,GEE,CTR,TD6,TNT,APG,NAG,ASM,EVG,IDI",10,0.011094698748078701,0.024681584849114837,0.0404569476537739,0.004,0.007094698748078701,-0.41239165176415216,-0.8604771343871286,0.09239250327041892
2026-04-06,"CTR,APG,IDI,EVG,ASM,HID,TV1,TD6,MIG,NAF",10,0.01684344535607274,0.03779497583767416,0.023310278157748887,0.004,0.01284344535607274,-0.4024943026598695,-0.8586851800867069,0.13367945153678074
2026-04-07,"CTR,APG,HID,ASM,EVG,GEE,IDI,SAM,ACV,DGW",10,0.04169000242327768,0.037485354725113586,0.022285070726635457,0.004,0.03769000242327768,-0.3775842886898373,-0.8533590241817299,0.17617582792220898
2026-04-08,"CTR,EVS,CTP,VHC,APG,DGC,ASM,TD6,IDI,BCM",10,-0.0019309038202642403,0.0011290281039228578,0.0130859865847883,0.004,-0.005930903820264241,-0.37878611356459857,-0.8542287377054177,0.17750376348708796
2026-04-09,"GEE,CTR,APG,IDI,HID,ASM,CTX,SAM,TDC,CRE",10,-0.01873248949512314,-0.004709680023410014,0.02708626090990096,0.004,-0.02273248949512314,-0.39042299616647436,-0.8575424813942202,0.17195809753470281
2026-04-10,"GEE,CTR,DCL,APG,IDI,EVS,TVN,STB,CRE,DGW",10,-0.021757739766265206,-0.0023630385198508924,0.03424630132340221,0.004,-0.025757739766265206,-0.4036860139833838,-0.8612118650862157,0.1691887154065772
2026-04-13,"GEE,VVS,CTR,SAM,EVS,APG,IDI,ASM,HPX,HID",10,0.008169430015621348,0.001013745390483439,0.031004064073826366,0.004,0.004169430015621348,-0.39881446860728476,-0.8606331976706941,0.17037397507742602
2026-04-14,"VVS,GEE,CTR,EVS,ASM,APG,DGW,EVG,SAM,IDI",10,-0.007132635461025128,-0.006637086161609478,0.03352244849671622,0.004,-0.011132635461025128,-0.4031025058471517,-0.862184717476395,0.16260610216353166
2026-04-15,"VVS,DCL,CTR,EVS,DGC,APG,BCM,IDI,EVG,ASM",10,-0.014633610936254315,-0.005477787472504121,0.037591286356153206,0.004,-0.018633610936254315,-0.4118372715454096,-0.8647527138320098,0.1562375930216433
2026-04-16,"VVS,CTP,APG,CTR,IDI,ASM,EVG,TD6,BCM,DGW",10,-0.03275762333465047,-0.008678124285713002,0.0314473645795359,0.004,-0.03675762333465046,-0.4311040846636054,-0.8697240826340065,0.1462036194855878
2026-04-17,"VVS,CTP,APG,CTR,ASM,DGC,IDI,EVG,EVS,VRE",10,-0.020204699763809342,-0.010675036000445665,0.03515523932951623,0.004,-0.024204699763809342,-0.4425984558298347,-0.8728773721003051,0.13396785458373817
2026-04-20,"CTR,APG,ASM,DCL,IDI,CRE,EVG,ACV,RYG,DGW",10,-0.022214252240604426,-0.019128802721769866,0.016196832442844533,0.004,-0.026214252240604426,-0.45498071433133314,-0.8762097967335563,0.1122764072005773
2026-04-21,"CTP,CTR,APG,ACV,DGW,EVG,ASM,IJC,SAM,TVN",10,-0.011585958121907903,-0.009603975370936572,0.0208341141095016,0.004,-0.015585958121907903,-0.4612952849507225,-0.8781391856575695,0.101594131980149
2026-04-22,"VVS,CTR,EVG,APG,TVN,ASM,IDI,BCM,CRE,ACV",10,-0.010324931944221316,-0.011337549752761637,0.02731310636170412,0.004,-0.014324931944221317,-0.46685737447163744,-0.8798848335296923,0.08910475370147375
2026-04-23,"VVS,VHM,CTR,TD6,APG,TVN,EVG,DHA,ASM,IDI",10,0.010183103990902909,-0.008871706071646989,0.04940429905493775,0.004,0.006183103990902909,-0.4614283276738992,-0.8791421489645217,0.07944253644540078
2026-04-24,"VVS,VHM,CTR,TD6,ASM,EVG,IDI,TVN,VTD,PC1",10,-0.009373942535836144,0.00021471804474048234,0.04115826480098861,0.004,-0.013373942535836144,-0.46647686758171325,-0.8807584949192748,0.079674312236236
2026-04-28,"VVS,VHM,VTD,ASM,CTR,PC1,EVG,IDI,DGW,TVN",10,0.003826617281541822,0.009152851096950916,0.05349151120781566,0.004,-0.00017338271845817807,-0.4644352787430991,-0.8807791693355789,0.08955641044933715
2026-04-29,"VVS,VHM,CTR,VTD,IDI,PC1,ASM,EVG,TVN,STB",10,0.018382292348151974,0.001211052996659371,0.059256520702475314,0.004,0.014382292348151974,-0.4545903714655982,-0.8790645004949735,0.09087592100524122
2026-05-04,"CTR,VHM,NAB,EVG,DGW,IDI,PC1,VTD,ASM,TCI",10,-0.004709822691207344,-0.0089778365416282,0.016126535183556424,0.004,-0.008709822691207344,-0.45715915411007246,-0.880117827252735,0.08108221529925808
2026-05-05,"CTR,EVG,CRE,DGW,NVL,NAB,VTD,IDI,PC1,TCI",10,-0.023086009162401677,-0.003177010687974482,0.01782475528114773,0.004,-0.027086009162401677,-0.46969118285201317,-0.883364956882176,0.07764760554667327
2026-05-06,"CTR,EVG,DGW,IDI,VTD,NAG,SAM,TDT,NVL,NAB",10,-0.022248006452612056,-0.013068157789828533,0.014462062279363197,0.004,-0.026248006452612056,-0.4814894968377986,-0.8864263942465334,0.0635647365955585
2026-05-07,"CTR,IDI,CRE,NVL,EVG,NAG,DGW,ASM,PC1,CSM",10,-0.01404654257912944,-0.005388966118781935,0.01448482876670587,0.004,-0.018046542579129438,-0.4887727766981923,-0.8884760051586286,0.05783322226491383
2026-05-08,"VHM,CTR,IDI,EVG,ASM,VTD,NAG,S99,TPB,TCI",10,-0.01597046327815429,-0.006450160656115733,0.02348024606666448,0.004,-0.01997046327815429,-0.4969373122947266,-0.8907031910022412,0.05101002803392851
2026-05-11,"CTR,VTD,EVG,IDI,CTP,SAM,DGC,DGW,TMT,CRE",10,0.02593598329983523,0.0053678926227902456,0.02264438604779142,0.004,0.02193598329983523,-0.48388988682763245,-0.8883056580253411,0.05665173700989046
2026-05-12,"CTR,IDI,EVG,ASM,VTD,ELC,CSM,VDS,NVL,BMS",10,0.00010179604781127561,-0.005824795577857636,0.019095989936386105,0.004,-0.0038982039521887244,-0.483837348857876,-0.8887410653506639,0.05049695664481968
2026-05-13,"CTR,ASM,EVG,IDI,SCL,VTD,HAG,CTI,IJC,DCL",10,-0.02189602723855676,-0.014244223192794595,0.014052408114531257,0.004,-0.02589602723855676,-0.49513926032680966,-0.8916222297528759,0.03553344353101928
2026-05-14,"CTR,EVG,ASM,IDI,AFX,HAG,VTD,KDC,CSM,AGG",10,-0.019670710409326497,-0.019748046499216174,0.013663090726163785,0.004,-0.023670710409326497,-0.5050702297339593,-0.894187608567204,0.015083680936675226
2026-05-15,"VVS,CTR,ASM,IDI,EVG,VTD,DCL,GEE,S99,NHA",10,-0.02259005500183279,-0.018476661633595216,0.05817144086759407,0.004,-0.02659005500183279,-0.5162507204663137,-0.8970011658752776,-0.0036716767657760663
2026-05-18,"VVS,ASM,CTR,GEE,IDI,VTD,EVG,VHC,CRE,ELC",10,-0.005319428654930713,-0.013272597736996574,0.05778665995646335,0.004,-0.009319428654930713,-0.5188239902456673,-0.897961056161444,-0.016895541814040294
2026-05-19,"VVS,EVG,VTD,ACV,NAG,ASM,RYG,IDI,DPR,VHC",10,-0.004833276297642552,-0.005928873605825179,0.05710186400777088,0.004,-0.008833276297642552,-0.5211496468486071,-0.8988623943454895,-0.022724243887948137
2026-05-20,"VVS,GEE,EVG,ASM,IDI,SAM,KDC,VTD,DGW,NAF",10,-0.005057349656926058,-0.007949922718260645,0.07325309984311705,0.004,-0.009057349656926058,-0.5235713605178363,-0.8997784330033668,-0.030493510623468723
2026-05-21,"VVS,GEE,EVG,ASM,BCM,IDI,LDP,NVL,NHT,IJC",10,-0.01821885849897047,-0.014187871603459334,0.060955472368499276,0.004,-0.02221885849897047,-0.5322513464854187,-0.9020052418190101,-0.04424874421346359
2026-05-25,"HCD,ASM,IDI,OIL,EVG,KDC,CTR,DCL,CTI,PVT",10,0.004298638676217081,-0.02037642070830738,0.013346700087139585,0.004,0.00029863867621708097,-0.5302406640326724,-0.9019759767941506,-0.0637235338938631
2026-05-26,"VVS,HCD,TNT,CTR,VTD,IDI,EVG,ASM,DCL,VDS",10,0.01207235852823162,-0.017111025112049875,0.04464523363798858,0.004,0.00807235852823162,-0.5245695609068908,-0.9011846917344534,-0.0797441840172265
2026-05-27,"VVS,CTR,VTD,ASM,SSB,STB,IDI,EVG,LDP,IJC",10,0.016020184354436872,-0.015551725934519619,0.05291139317534366,0.004,0.012020184354436872,-0.5169530776249083,-0.8999969135120609,-0.09405575025703827
